"study","species","trait_name","value","trait_name_original","value_original"
"Treemovals","Livistona chinensis ","Pests / Diseases","Mostly disease resistant. Some scale pests.","Pests / Diseases","Mostly disease resistant. Some scale pests."
"Treemovals","Livistona chinensis ","Uses","Its elegant form makes it well-suited to use as a specimen tree.   Tropical effect plants, avenues,  singularly or in small groups for their round weeping crowns and straight trunks.","Uses","Its elegant form makes it well-suited to use as a specimen tree.   Tropical effect plants, avenues,  singularly or in small groups for their round weeping crowns and straight trunks."
"Treemovals","Livistona decipiens ","common_name","Ribbon or Weeping Cabbage Palm","common_name","Ribbon or Weeping Cabbage Palm"
"Treemovals","Livistona decipiens ","Family","Arecaceae","Family","Arecaceae"
"Treemovals","Livistona decipiens ","Origins","Coastal Queensland","Origins","Coastal Queensland"
"Treemovals","Livistona decipiens ","Habit/ Form","A tall palm with a symmetrically rounded  leaf-crown  consisting of up to 60 leaves that weep attractively","Habit/ Form","A tall palm with a symmetrically rounded  leaf-crown  consisting of up to 60 leaves that weep attractively"
"Treemovals","Livistona decipiens ","Leaves","The 3m long leaves on 1.2m stems, which split into many segments  (costapalmate) from the middle of the leaf and look like ribbons dangling from a hand-held fan.  The leaves of young plants have a red tinge.","Leaves","The 3m long leaves on 1.2m stems, which split into many segments  (costapalmate) from the middle of the leaf and look like ribbons dangling from a hand-held fan.  The leaves of young plants have a red tinge."
"Treemovals","Livistona decipiens ","Flowers","Male and female flowers appear on branching inflorescences amongst the leaves. The inflorescences are 1.5 -2m long and bear creamy yellow blooms. ","Flowers","Male and female flowers appear on branching inflorescences amongst the leaves. The inflorescences are 1.5 -2m long and bear creamy yellow blooms. "
"Treemovals","Livistona decipiens ","Fruit","The round fruit (seed) is up to 15mm in diameter and turns black when ripe. ","Fruit","The round fruit (seed) is up to 15mm in diameter and turns black when ripe. "
"Treemovals","Livistona decipiens ","Bark / Trunk","The young trunk is very rough with the persistent leaf bases clasping the stem. Eventually they self clean revealing a ridged grey-brown trunk ringed with old leaf scars","Bark / Trunk","The young trunk is very rough with the persistent leaf bases clasping the stem. Eventually they self clean revealing a ridged grey-brown trunk ringed with old leaf scars"
"Treemovals","Livistona decipiens ","Vigour / Longevity","Vigorous and long lived","Vigour / Longevity","Vigorous and long lived"
"Treemovals","Livistona decipiens ","Environmental Requirements","Handles full sun even when young. Protect from wind to keep leaves from shredding. A sub-tropical plant, growing along the edges of forests, in the protection of gullies and in swamps close to the ocean.  ","Environmental Requirements","Handles full sun even when young. Protect from wind to keep leaves from shredding. A sub-tropical plant, growing along the edges of forests, in the protection of gullies and in swamps close to the ocean.  "
"Treemovals","Livistona decipiens ","Hardiness","Tolerant of short periods of drought, reasonably cold tolerant. Can tolerate light frosts to -3","Hardiness","Tolerant of short periods of drought, reasonably cold tolerant. Can tolerate light frosts to -3"
"Treemovals","Livistona decipiens ","Soil / Drainage","This palm prefers freely draining soil.  It is drought tolerant but will look better and grow faster if adequate water can be provided","Soil / Drainage","This palm prefers freely draining soil.  It is drought tolerant but will look better and grow faster if adequate water can be provided"
"Treemovals","Livistona decipiens ","Pruning","The palm is self-cleaning of old leaves and will require little or no pruning. ","Pruning","The palm is self-cleaning of old leaves and will require little or no pruning. "
"Treemovals","Livistona decipiens ","Watering","Best growth with reliable watering.","Watering","Best growth with reliable watering."
"Treemovals","Livistona decipiens ","Fertilising","Organic nitrogenous fertilisers during the growing season will improve the growth rate.","Fertilising","Organic nitrogenous fertilisers during the growing season will improve the growth rate."
"Treemovals","Livistona decipiens ","Pests / Diseases","Mostly disease resistant.","Pests / Diseases","Mostly disease resistant."
"Treemovals","Livistona decipiens ","Uses","Its elegant form makes it well-suited to use as a specimen tree.   Tropical effect plants, avenues,  singularly or in small groups for their round weeping crowns and straight trunks.","Uses","Its elegant form makes it well-suited to use as a specimen tree.   Tropical effect plants, avenues,  singularly or in small groups for their round weeping crowns and straight trunks."
"Treemovals","Macrozamia communis ","common_name","Burrawang","common_name","Burrawang"
"Treemovals","Macrozamia communis ","Family","Zamiaceae","Family","Zamiaceae"
"Treemovals","Macrozamia communis ","Origins","East Coast of NSW - the most extensive distribution of any cycad in New South Wales and the most southerly occurring cycad species in the world ","Origins","East Coast of NSW - the most extensive distribution of any cycad in New South Wales and the most southerly occurring cycad species in the world "
"Treemovals","Macrozamia communis ","Habit/ Form","M. communis is a medium to large cycad with a woody trunk which is 30-80cm in diameter and 30-150cm tall. The trunk is typically underground, but may be emergent where growing on shallow soils or on rocky sites. ","Habit/ Form","M. communis is a medium to large cycad with a woody trunk which is 30-80cm in diameter and 30-150cm tall. The trunk is typically underground, but may be emergent where growing on shallow soils or on rocky sites. "
"Treemovals","Macrozamia communis ","Leaves","Sharp pointed leaves are 50-100mm, flat, pinnately compound, up to 200cm long.  Fronds are arranged in a gracefully rounded crown arching out from the central trunk.  Dark green coloured fronds  become dull with age","Leaves","Sharp pointed leaves are 50-100mm, flat, pinnately compound, up to 200cm long.  Fronds are arranged in a gracefully rounded crown arching out from the central trunk.  Dark green coloured fronds  become dull with age"
"Treemovals","Macrozamia communis ","Flowers","The species is dioecious, meaning that female and male reproductive organs are situated on separate plants. Female plants typically bear 1-3 cones which are glaucous, erect, then drooping when mature, barrel-shaped and 200-450mm long by 100-200mm in diameter.  Male plants bear 1-5 glaucous cones, which are erect, then drooping after pollen is shed, cylindrical and 200-450mm long by 80-120mm in diameter.","Flowers","The species is dioecious, meaning that female and male reproductive organs are situated on separate plants. Female plants typically bear 1-3 cones which are glaucous, erect, then drooping when mature, barrel-shaped and 200-450mm long by 100-200mm in diameter.  Male plants bear 1-5 glaucous cones, which are erect, then drooping after pollen is shed, cylindrical and 200-450mm long by 80-120mm in diameter."
"Treemovals","Macrozamia communis ","Fruit","The seeds are 30-45mm by 20-30mm in size, oblong to ovoid in shape and with an orange, bright red, or sometimes yellow fleshy covering when ripe.  Poisonous unless prepared expertly.","Fruit","The seeds are 30-45mm by 20-30mm in size, oblong to ovoid in shape and with an orange, bright red, or sometimes yellow fleshy covering when ripe.  Poisonous unless prepared expertly."
"Treemovals","Macrozamia communis ","Bark / Trunk","It can have either a subterranean caudex, an aerial extension of the caudex or a short columnar trunk. The woody trunk can be 30-80cm in diameter and 30-150cm tall","Bark / Trunk","It can have either a subterranean caudex, an aerial extension of the caudex or a short columnar trunk. The woody trunk can be 30-80cm in diameter and 30-150cm tall"
"Treemovals","Macrozamia communis ","Vigour / Longevity","Well-suited to large pots or directly in the ground, it grows at a moderate rate and given enough water and fertilizer and well-drained soils, it will form sizable specimens in a relatively short time.  Long lived.","Vigour / Longevity","Well-suited to large pots or directly in the ground, it grows at a moderate rate and given enough water and fertilizer and well-drained soils, it will form sizable specimens in a relatively short time.  Long lived."
"Treemovals","Macrozamia communis ","Environmental Requirements","Locally abundant in wet to dry sclerophyll forests, in coastal areas they grow in sandy soils and in nearby coastal ranges they grow in gravelly loams. M. communis naturally grows in an understorey environment, in a temperate climate with warm to hot summers and cool to cold winters with regular rainfall, toleratesthe frosts occurring in some areas.   In cultivation it is suited to temperate and subtropical regions and has been known to survive temperatures as low as -8ÂºC.","Environmental Requirements","Locally abundant in wet to dry sclerophyll forests, in coastal areas they grow in sandy soils and in nearby coastal ranges they grow in gravelly loams. M. communis naturally grows in an understorey environment, in a temperate climate with warm to hot summers and cool to cold winters with regular rainfall, toleratesthe frosts occurring in some areas.   In cultivation it is suited to temperate and subtropical regions and has been known to survive temperatures as low as -8ÂºC."
"Treemovals","Macrozamia communis ","Hardiness","Tolerant of short periods of drought, reasonably cold tolerant. Can tolerate light frosts to -3","Hardiness","Tolerant of short periods of drought, reasonably cold tolerant. Can tolerate light frosts to -3"
"Treemovals","Macrozamia communis ","Soil / Drainage","Like most cycads, any fertile free draining soil will reward in a sub-tropical - temperate  understorey envrionment","Soil / Drainage","Like most cycads, any fertile free draining soil will reward in a sub-tropical - temperate  understorey envrionment"
"Treemovals","Macrozamia communis ","Pruning","Remove dead leaves to keep the plant tidy.","Pruning","Remove dead leaves to keep the plant tidy."
"Treemovals","Macrozamia communis ","Watering","Best growth with reliable watering.","Watering","Best growth with reliable watering."
"Treemovals","Macrozamia communis ","Fertilising","Organic nitrogenous fertilisers or slow release fertilisers during the growing season will improve the growth rate.","Fertilising","Organic nitrogenous fertilisers or slow release fertilisers during the growing season will improve the growth rate."
"Treemovals","Macrozamia communis ","Pests / Diseases","Mealybugs can be easily controlled by the application of insecticide twice during the growing season. Scale insects, which may occasionally infest the crown, can be controlled in the same way.","Pests / Diseases","Mealybugs can be easily controlled by the application of insecticide twice during the growing season. Scale insects, which may occasionally infest the crown, can be controlled in the same way."
"Treemovals","Macrozamia communis ","Uses","Attractive rockery feature plant and understorey ground cover.  Sharp fronds make for a great barrier planting in areas of dappled shade.  Coastal and native gardens.","Uses","Attractive rockery feature plant and understorey ground cover.  Sharp fronds make for a great barrier planting in areas of dappled shade.  Coastal and native gardens."
"Treemovals","Phoenix reclinata ","common_name","Senegal Date Palm","common_name","Senegal Date Palm"
"Treemovals","Phoenix reclinata ","Family","Arecaceae","Family","Arecaceae"
"Treemovals","Phoenix reclinata ","Origins","Tropical rainforest Africa, Madagascar & the Cormoro Islands","Origins","Tropical rainforest Africa, Madagascar & the Cormoro Islands"
"Treemovals","Phoenix reclinata ","Habit/ Form","Its natural habitat is riverbanks and swamps, although it is occasionally found in grasslands if the water table is high enough. The roots are usually in water, therefore it would be tolerant of waterlogged conditions in cultivation. It will also take light frost but this will affect the ultimate shape, making the palm dense and bushy rather than tall and elegant","Habit/ Form","Its natural habitat is riverbanks and swamps, although it is occasionally found in grasslands if the water table is high enough. The roots are usually in water, therefore it would be tolerant of waterlogged conditions in cultivation. It will also take light frost but this will affect the ultimate shape, making the palm dense and bushy rather than tall and elegant"
"Treemovals","Phoenix reclinata ","Leaves","Leaves are recurved, 2.5 - 4.5m in length and 0.75m wide. Leaf color is bright to deep green on 30 cm petioles with long, sharp spines at the base.  20 to 40 fronds per crown. The old fronds remain on the tree and become 'petticoats' as they hang straight down beneath the crown","Leaves","Leaves are recurved, 2.5 - 4.5m in length and 0.75m wide. Leaf color is bright to deep green on 30 cm petioles with long, sharp spines at the base.  20 to 40 fronds per crown. The old fronds remain on the tree and become 'petticoats' as they hang straight down beneath the crown"
"Treemovals","Phoenix reclinata ","Flowers","The plants are dioecious and florets appear at the top of the female and male palm trunks. Male florets are  pale yellow and fall off after blooming; females are small, globose and yellow-green.","Flowers","The plants are dioecious and florets appear at the top of the female and male palm trunks. Male florets are  pale yellow and fall off after blooming; females are small, globose and yellow-green."
"Treemovals","Phoenix reclinata ","Fruit","The fruit (2.5cm in diameter)  grow in large, pendant clusters and contain one seed each, orange when ripe and edible.  The Palm heart can be eaten as a vegetable and the sap when tapped just before flowering can be made into palm wine.   ","Fruit","The fruit (2.5cm in diameter)  grow in large, pendant clusters and contain one seed each, orange when ripe and edible.  The Palm heart can be eaten as a vegetable and the sap when tapped just before flowering can be made into palm wine.   "
"Treemovals","Phoenix reclinata ","Bark / Trunk","Trunks varying from 7.5m to 15m, 30cms wide.  Dark brown, covered in a diamond pattern made by the leaf scars, often bulges at the base with secondary trunk and root growth.","Bark / Trunk","Trunks varying from 7.5m to 15m, 30cms wide.  Dark brown, covered in a diamond pattern made by the leaf scars, often bulges at the base with secondary trunk and root growth."
"Treemovals","Phoenix reclinata ","Vigour / Longevity","Slow growing and long lived","Vigour / Longevity","Slow growing and long lived"
"Treemovals","Phoenix reclinata ","Environmental Requirements","Best growth in warm sunny positions, including western sun. Will grow in part sun positions.","Environmental Requirements","Best growth in warm sunny positions, including western sun. Will grow in part sun positions."
"Treemovals","Phoenix reclinata ","Hardiness","Tolerates some pollution, neglect, part sun positions, short periods of drought and salt winds.","Hardiness","Tolerates some pollution, neglect, part sun positions, short periods of drought and salt winds."
"Treemovals","Phoenix reclinata ","Soil / Drainage","Needs good drainage and access to good water source to reach full potential, ideal for river banks, and tolerates temporary inundation.","Soil / Drainage","Needs good drainage and access to good water source to reach full potential, ideal for river banks, and tolerates temporary inundation."
"Treemovals","Phoenix reclinata ","Pruning","Be careful when removing old fronds, the spines are very sharp and can go through leather gloves, cut as close to the base of the frond as possible. Be careful not to damage the trunk or you will destroy the diamond pattern.","Pruning","Be careful when removing old fronds, the spines are very sharp and can go through leather gloves, cut as close to the base of the frond as possible. Be careful not to damage the trunk or you will destroy the diamond pattern."
"Treemovals","Phoenix reclinata ","Watering","This palm can be made to grow a little faster with extra watering. Plants should receive adequate moisture during periods of drought","Watering","This palm can be made to grow a little faster with extra watering. Plants should receive adequate moisture during periods of drought"
"Treemovals","Phoenix reclinata ","Fertilising","Nitrogenous fertilisers applied during the growing season while young.","Fertilising","Nitrogenous fertilisers applied during the growing season while young."
"Treemovals","Phoenix reclinata ","Pests / Diseases","Scale.  While Fusarium Wilt has been recorded in P canariensis glasshouse tests by RBG&DT have shown that P. reclinata can be infected by the fungus, but symptoms have been rarely observed in the field.","Pests / Diseases","Scale.  While Fusarium Wilt has been recorded in P canariensis glasshouse tests by RBG&DT have shown that P. reclinata can be infected by the fungus, but symptoms have been rarely observed in the field."
"Treemovals","Phoenix reclinata ","Uses","It is best used as an accent for large landscapes and parks. The attractive flower stalks, often lost within the thick foliage, are followed by one-inch-long, bright orange dates which are incredibly showy.  Useful river bank binder in warm areas because of its dense root system, erosion reduction, attracts seed eating birds","Uses","It is best used as an accent for large landscapes and parks. The attractive flower stalks, often lost within the thick foliage, are followed by one-inch-long, bright orange dates which are incredibly showy.  Useful river bank binder in warm areas because of its dense root system, erosion reduction, attracts seed eating birds"
"Treemovals","X Cupressocyparis 'Gold Rider' ","common_name","Gold Rider","common_name","Gold Rider"
"Treemovals","X Cupressocyparis 'Gold Rider' ","Family","Cupressaceae","Family","Cupressaceae"
"Treemovals","X Cupressocyparis 'Gold Rider' ","Origins","The variety Gold Rider arose as a branch sport of Leighton Green in the Netherlands and was released there in 1986.","Origins","The variety Gold Rider arose as a branch sport of Leighton Green in the Netherlands and was released there in 1986."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Habit/ Form","Columnar to broad conical, often described as flame shaped. The branches are densely ascending until the apex where a strong central leader emerges.","Habit/ Form","Columnar to broad conical, often described as flame shaped. The branches are densely ascending until the apex where a strong central leader emerges."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Leaves","Scale-like, 3 - 6.5mm long with a ridge running through a central gland. Green to bright gold new growth tips.","Leaves","Scale-like, 3 - 6.5mm long with a ridge running through a central gland. Green to bright gold new growth tips."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Flowers"," ","Flowers"," "
"Treemovals","X Cupressocyparis 'Gold Rider' ","Fruit","No Fruit.","Fruit","No Fruit."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Bark / Trunk","Smooth dark brown green, becoming dark brown vertically ridged, flaky and sometimes stringy with age.","Bark / Trunk","Smooth dark brown green, becoming dark brown vertically ridged, flaky and sometimes stringy with age."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Vigour / Longevity","Average growth rate, long lived.","Vigour / Longevity","Average growth rate, long lived."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Environmental Requirements","Best growth and densest foliage in sunny positions, hardy to western sun.","Environmental Requirements","Best growth and densest foliage in sunny positions, hardy to western sun."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Hardiness","Tolerates first line salt, pollution, temporary inundation, severe frosts, neglect and wind.","Hardiness","Tolerates first line salt, pollution, temporary inundation, severe frosts, neglect and wind."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Soil / Drainage","Very adaptable, grows on sandy soils to clay soils, tolerates temporary inundation.","Soil / Drainage","Very adaptable, grows on sandy soils to clay soils, tolerates temporary inundation."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Pruning","These trees are naturally dense and rarely need pruning, remove any uncharacteristic growth as it forms. Keep tree trained plants to a single leader. Can be pruned as a hedge or topiary.","Pruning","These trees are naturally dense and rarely need pruning, remove any uncharacteristic growth as it forms. Keep tree trained plants to a single leader. Can be pruned as a hedge or topiary."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Watering","Requires regular watering for vigorous growth","Watering","Requires regular watering for vigorous growth"
"Treemovals","X Cupressocyparis 'Gold Rider' ","Fertilising","Use a complete slow release fertiliser during the growing season until established.","Fertilising","Use a complete slow release fertiliser during the growing season until established."
"Treemovals","X Cupressocyparis 'Gold Rider' ","Pests / Diseases"," ","Pests / Diseases"," "
"Treemovals","X Cupressocyparis 'Gold Rider' ","Uses"," ","Uses"," "
"Treemovals","Magnolia Heaven Scent ","common_name","Heaven Scent","common_name","Heaven Scent"
"Treemovals","Magnolia Heaven Scent ","Family","Magnoliaceae","Family","Magnoliaceae"
"Treemovals","Magnolia Heaven Scent ","Origins","New Zealand","Origins","New Zealand"
"Treemovals","Magnolia Heaven Scent ","Habit/ Form"," ","Habit/ Form"," "
"Treemovals","Magnolia Heaven Scent ","Leaves","Alternate, whorled on the spur branches, broad ovate, 150 - 200mm x 70 - 100mm, dark green, turning brown in autumn.","Leaves","Alternate, whorled on the spur branches, broad ovate, 150 - 200mm x 70 - 100mm, dark green, turning brown in autumn."
"Treemovals","Magnolia Heaven Scent ","Flowers","The large perfumed flower buds are enclosed in pubescent scales. Flowers goblet shaped (cyathiform), 120mm x 90 - 100mm, with six waxy obovate tepals, creamy white fading to pale pink , solitary on the ends of the short spur branches. Main flowering mid to late winter. (Each tree flowers for approximately 21 to 28 days)","Flowers","The large perfumed flower buds are enclosed in pubescent scales. Flowers goblet shaped (cyathiform), 120mm x 90 - 100mm, with six waxy obovate tepals, creamy white fading to pale pink , solitary on the ends of the short spur branches. Main flowering mid to late winter. (Each tree flowers for approximately 21 to 28 days)"
"Treemovals","Magnolia Heaven Scent ","Fruit","Not seen, thought to be sterile","Fruit","Not seen, thought to be sterile"
"Treemovals","Magnolia Heaven Scent ","Bark / Trunk","Trunk bark smooth grey brown.","Bark / Trunk","Trunk bark smooth grey brown."
"Treemovals","Magnolia Heaven Scent ","Vigour / Longevity","Moderately vigorous, long-lived.","Vigour / Longevity","Moderately vigorous, long-lived."
"Treemovals","Magnolia Heaven Scent ","Environmental Requirements","Prefers sunny positions with protection from hot western sun and winds. Can tolerate part sun positions, but flowering will be reduced.","Environmental Requirements","Prefers sunny positions with protection from hot western sun and winds. Can tolerate part sun positions, but flowering will be reduced."
"Treemovals","Magnolia Heaven Scent ","Hardiness","Protect from hot dry winds and late frosts.","Hardiness","Protect from hot dry winds and late frosts."
"Treemovals","Magnolia Heaven Scent ","Soil / Drainage","Prefers well drained soils that have been improved with organic matter and a mildly acid to neutral pH. Mulch the shallow feeding roots to protect them from drying out. Be careful when weeding or digging not to damage the shallow feeding roots.","Soil / Drainage","Prefers well drained soils that have been improved with organic matter and a mildly acid to neutral pH. Mulch the shallow feeding roots to protect them from drying out. Be careful when weeding or digging not to damage the shallow feeding roots."
"Treemovals","Magnolia Heaven Scent ","Pruning","Prune after flowering, train to a single leader, then only to improve the shape, or to remove crossing branches. Remove the entire shoot, rather than just shortening it, shortened shoots tend to become stunted.","Pruning","Prune after flowering, train to a single leader, then only to improve the shape, or to remove crossing branches. Remove the entire shoot, rather than just shortening it, shortened shoots tend to become stunted."
"Treemovals","Magnolia Heaven Scent ","Watering","Keep moist to avoid leaf burn.","Watering","Keep moist to avoid leaf burn."
"Treemovals","Magnolia Heaven Scent ","Fertilising","Fertilise with a complete fertiliser after flowering, until established, then only to invigorate an old plant.","Fertilising","Fertilise with a complete fertiliser after flowering, until established, then only to invigorate an old plant."
"Treemovals","Magnolia Heaven Scent ","Pests / Diseases","Leaf burn occurs in hot dry areas, on saline soils, or from fertiliser salts build up in the soil. Iron deficiencies occur on alkaline soils.","Pests / Diseases","Leaf burn occurs in hot dry areas, on saline soils, or from fertiliser salts build up in the soil. Iron deficiencies occur on alkaline soils."
"Treemovals","Magnolia Heaven Scent ","Uses","Perfumed, heavily flowering contrast tree, (especially in front of dark evergreen trees), deciduous shade tree, deciduous habit contrast tree and winter gardens.","Uses","Perfumed, heavily flowering contrast tree, (especially in front of dark evergreen trees), deciduous shade tree, deciduous habit contrast tree and winter gardens."
"Treemovals","Punica granatum","common_name","Pomegranate","common_name","Pomegranate"
"Treemovals","Punica granatum","Family","Lythraceae","Family","Lythraceae"
"Treemovals","Punica granatum","Origins","Iran","Origins","Iran"
"Treemovals","Punica granatum","Habit/ Form","In cultivation it is a large, multi-stemmed erect shrub to around 4m","Habit/ Form","In cultivation it is a large, multi-stemmed erect shrub to around 4m"
"Treemovals","Punica granatum","Leaves","Opposite or sub opposite, narrow oblong 30-70mm x 20mm. The bright, glossy green leaves turn yellow in autumn.","Leaves","Opposite or sub opposite, narrow oblong 30-70mm x 20mm. The bright, glossy green leaves turn yellow in autumn."
"Treemovals","Punica granatum","Flowers","Scarlet/orange flowers with crepe-like petals appear in late spring/ summer. Dwarf hybrids with double flowers do not produce fruit.","Flowers","Scarlet/orange flowers with crepe-like petals appear in late spring/ summer. Dwarf hybrids with double flowers do not produce fruit."
"Treemovals","Punica granatum","Fruit","Fruit (berry) develops on 2-3 yr old wood from late summer to early winter. The thick skin (exocarp), with  colours ranging from yellow to purple, with pink and red is most common. The seed-coat inside is a water laden pulp, ranging from white to red which nestles in a white spongy membrane. Fruits  after 4-5 years in good conditions.","Fruit","Fruit (berry) develops on 2-3 yr old wood from late summer to early winter. The thick skin (exocarp), with  colours ranging from yellow to purple, with pink and red is most common. The seed-coat inside is a water laden pulp, ranging from white to red which nestles in a white spongy membrane. Fruits  after 4-5 years in good conditions."
"Treemovals","Punica granatum","Bark / Trunk","Mature specimens can develop sculptural twisted bark multi-trunks and a distinctive overall form","Bark / Trunk","Mature specimens can develop sculptural twisted bark multi-trunks and a distinctive overall form"
"Treemovals","Punica granatum","Vigour / Longevity","Hardy, moderate growth","Vigour / Longevity","Hardy, moderate growth"
"Treemovals","Punica granatum","Environmental Requirements","Best fruit occurs when planted in a warm sunny position where Summers are hot without too much rain in Autumn when fruit is ripening.","Environmental Requirements","Best fruit occurs when planted in a warm sunny position where Summers are hot without too much rain in Autumn when fruit is ripening."
"Treemovals","Punica granatum","Hardiness","Moderate frost tolerance, down to about â<U+0088><U+0092>12Â°C. Pomegranates are very hardy and can be grown anywhere in Australia. They are frost and drought tolerant.","Hardiness","Moderate frost tolerance, down to about â<U+0088><U+0092>12Â°C. Pomegranates are very hardy and can be grown anywhere in Australia. They are frost and drought tolerant."
"Treemovals","Punica granatum","Soil / Drainage","Prefers a moderately fertile, well-drained soil enriched with organic material.","Soil / Drainage","Prefers a moderately fertile, well-drained soil enriched with organic material."
"Treemovals","Punica granatum","Pruning","Prune deadwood, suckers and leggy growth in late winter to maintain compact habit.","Pruning","Prune deadwood, suckers and leggy growth in late winter to maintain compact habit."
"Treemovals","Punica granatum","Watering","Water to increase fruit size as it matures, Slow watering as fruit ripens to avoid splitting. ","Watering","Water to increase fruit size as it matures, Slow watering as fruit ripens to avoid splitting. "
"Treemovals","Punica granatum","Fertilising","For good fruit fertilise with complete fertiliser in early Spring and mid Summer.","Fertilising","For good fruit fertilise with complete fertiliser in early Spring and mid Summer."
"Treemovals","Punica granatum","Pests / Diseases","Fruiting varieties are susceptible to Queensland Fruit Fly. In areas where fruit fly is a problem a control program must be used","Pests / Diseases","Fruiting varieties are susceptible to Queensland Fruit Fly. In areas where fruit fly is a problem a control program must be used"
"Treemovals","Punica granatum","Uses","Very hardy plant Attractive scarlet flowers. Large edible fruit. Tall or dwarf varieties available. Non-fruiting varieties available","Uses","Very hardy plant Attractive scarlet flowers. Large edible fruit. Tall or dwarf varieties available. Non-fruiting varieties available"
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","common_name","Purple Leafed Plum, Black Cherry Plum","common_name","Purple Leafed Plum, Black Cherry Plum"
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Family","Rosaceae","Family","Rosaceae"
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Origins","Hybrid found in Sydney","Origins","Hybrid found in Sydney"
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Habit/ Form"," ","Habit/ Form"," "
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Leaves","Alternate, elliptic / ovate, 40 - 70mm x 20 - 40mm, margin serrate, dark reddish purple, with little colour change in autumn.","Leaves","Alternate, elliptic / ovate, 40 - 70mm x 20 - 40mm, margin serrate, dark reddish purple, with little colour change in autumn."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Flowers","Rotate, 25mm across, singles only, faintly perfumed, pale shell pink with prominent stamens on short spur branches, the most vigorous spurs are on one and two year old wood. Main flowering late winter and early spring.","Flowers","Rotate, 25mm across, singles only, faintly perfumed, pale shell pink with prominent stamens on short spur branches, the most vigorous spurs are on one and two year old wood. Main flowering late winter and early spring."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Fruit","An edible reddish / green plum (20mm x 18mm) ripening in summer.","Fruit","An edible reddish / green plum (20mm x 18mm) ripening in summer."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Bark / Trunk","The bark on the young stems is purple, becoming grey brown and furrowed with age.","Bark / Trunk","The bark on the young stems is purple, becoming grey brown and furrowed with age."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Vigour / Longevity","Moderately vigorous, long lived","Vigour / Longevity","Moderately vigorous, long lived"
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Environmental Requirements","Best in a sunny, wind protected position.","Environmental Requirements","Best in a sunny, wind protected position."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Hardiness","Can tolerate frosts to - 10Â°C, and neglect once established, (not as attractive if neglected).","Hardiness","Can tolerate frosts to - 10Â°C, and neglect once established, (not as attractive if neglected)."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Soil / Drainage","Best growth on moist, fertile, well drained soils, will tolerate moderately fertile soils but is less vigorous.","Soil / Drainage","Best growth on moist, fertile, well drained soils, will tolerate moderately fertile soils but is less vigorous."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Pruning","Prune after flowering. These trees flower on spurs so it is not necessary to shorten the one year old wood to encourage vigorous regrowth, the aim is to maintain a canopy of healthy flowering branches. Thin out crossing, old, dead and diseased wood and an","Pruning","Prune after flowering. These trees flower on spurs so it is not necessary to shorten the one year old wood to encourage vigorous regrowth, the aim is to maintain a canopy of healthy flowering branches. Thin out crossing, old, dead and diseased wood and an"
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Watering","Keep evenly moist for best growth and flower wood production. Will survive in an average year with extra water in dry summers.","Watering","Keep evenly moist for best growth and flower wood production. Will survive in an average year with extra water in dry summers."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Fertilising","Fertilise with a complete fertiliser after flowering, may not be necessary once established","Fertilising","Fertilise with a complete fertiliser after flowering, may not be necessary once established"
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Pests / Diseases","Moth borer on old or sick plants.","Pests / Diseases","Moth borer on old or sick plants."
"Treemovals","Prunus cerasifera 'Oakville Crimson Spire'","Uses","Narrow columnar shape coupled with flower and foliage colour contrast makes for an exciting new street tree, spring gardens, avenue trees and small shade tree.","Uses","Narrow columnar shape coupled with flower and foliage colour contrast makes for an exciting new street tree, spring gardens, avenue trees and small shade tree."
"Treemovals","Phoenix canariensis ","form","palm","Plant Type","Evergreen tree-like soft wooded perennial - palm."
"Treemovals","Phoenix roebelenii ","form","palm","Plant Type","Evergreen tree-like soft wooded perennial-palm"
"Treemovals","Rhapis excelsa ","form","palm","Plant Type","Clumping perennial palm"
"Treemovals","Washingtonia robusta ","form","palm","Plant Type","Evergreen tree-like soft wooded perennial - palm"
