"study","species","trait_name","value"
"Ozbreed","Aloe hybrid","Description","Mighty Orange Aloe is a medium sized variety succulent plant. It has bright orange flowers in winter and is tough. It is frost tolerant and has excellent drought tolerance."
"Ozbreed","Aloe hybrid","Size","70cm high x 70cm wide foliage; 1.2m high flowers."
"Ozbreed","Aloe hybrid","Uses","Feature plantings, rockeries and along fences."
"Ozbreed","Aloe hybrid","Position","Full sun to partshade.Drought and frost tolerant. Works with most soil types, but if in clay soils, try to improve drainage or use in a raised garden."
"Ozbreed","Aloe hybrid","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended).Fertilise yearly with slow release fertiliser. Cut back spent flowers if desired."
"Ozbreed","Aloe hybrid","Where it works","South QLD (raised gardens and free draining soil), NSW, VIC, TAS, SA, WA & ACT (requires further testing here)."
"Ozbreed","Aloe hybrid","Cultivar","Mighty Orange"
"Ozbreed","Aloe hybrid","Description","Mighty Sunset Aloe is a small to medium sized Aloe. It has multi-stemmed sunset orange and cream flower heads in winter."
"Ozbreed","Aloe hybrid","Size","60cm high x 50cm wide foliage; 95cm high flowers."
"Ozbreed","Aloe hybrid","Uses","Mass planting, borders and as a feature plant."
"Ozbreed","Aloe hybrid","Position","Full sun to partshade.Drought and frost tolerant. Works with most soil types, but if in clay soils, try to improve drainage or use in a raised garden."
"Ozbreed","Aloe hybrid","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended).Fertilise yearly with slow release fertiliser. Cut back spent the succulent flowers if desired."
"Ozbreed","Aloe hybrid","Where it works","South QLD (raised gardens and free draining soil), NSW, VIC, TAS, SA, WA & ACT (requires further testing here)."
"Ozbreed","Aloe hybrid","Cultivar","Mighty Sunset"
"Ozbreed","Hardenbergia violacea","Description","The Mini Meema plant is the most compact form of Hardenbergia available. Its natural compact ball shape makes it perfect for small gardens. It showcases masses of purple flowers in early spring. Mini Meema Hardenbergia keeps crisp, clean foliage through very cold winters and hot dry periods of northerly winds with less blemishes."
"Ozbreed","Hardenbergia violacea","Size","45cm high x 45cm wide."
"Ozbreed","Hardenbergia violacea","Uses","For small gardens, mass planting, borders and as a ground cover."
"Ozbreed","Hardenbergia violacea","Position","Full sun to part shade. Works in most soil types. Tolerates cold and drought."
"Ozbreed","Hardenbergia violacea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. For a manicured tidy look, prune each spring after flowering."
"Ozbreed","Hardenbergia violacea","Where it works","QLD, NSW, VIC, TAS, SA & WA."
"Ozbreed","Hardenbergia violacea","Cultivar","Mini Meema"
"Ozbreed","Westringia fruticosa","Description","Mundi Westringia is a beautiful ground cover that can be left unpruned whilst still maintaining a tidy form, or can be pruned into any low growing architectural shape. Ideal for tough roadsides or where you need a low growing plant that requires minimal care. Tough enough to live on natural rainfall in most populated areas along the east coast of Australia."
"Ozbreed","Westringia fruticosa","Size","40-50cm high x 1.5m wide."
"Ozbreed","Westringia fruticosa","Uses","Mass plantings and low maintenance gardens."
"Ozbreed","Westringia fruticosa","Position","Full sun to part shade. Suits sandy to well drained clay soils. Tolerates cold and drought."
"Ozbreed","Westringia fruticosa","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune to shape 1-3 times a year after flowering or for a natural shape every few years (this depends on your requirements, more frequent pruning will provide a tidier shape)."
"Ozbreed","Westringia fruticosa","Where it works","QLD, NSW, VIC, TAS, SA, WA & ACT (Prefers shelter from heavy frost in ACT)"
"Ozbreed","Westringia fruticosa","Cultivar","Mundi"
"Ozbreed","Pennisetum alopecuroides","Description","Nafray Pennisetum is a native grass that has a finer texture, is more drought tolerant, more compact and has better winter colour than the common form. Its showy, feathery flower plumes appear from summer to autumn. NOTE: Do not get this native Australian Pennisetum alopecuroides confused with the invasive African variety (P. setaceum). The native Australian varieties have a much wider plume than the exotic variety, and are non-invasive making them a safer choice. Very rarelyin ideal conditions, this variety has the low possibility to regenerate from seed (e.g. Northern NSW/QLD in warm/wet winters, wet areas and excessively irrigated gardens). It is not an invasive weed, however if you experience these conditions and prefer to avoid the low chance of regeneration, remove spent flower heads as required and dispose of correctly."
"Ozbreed","Pennisetum alopecuroides","Size","60cm high x 60cm wide."
"Ozbreed","Pennisetum alopecuroides","Uses","Mass plantings for borders, rockeries and roadsides."
"Ozbreed","Pennisetum alopecuroides","Position","Full sun to part shade. Nafray Pennisetum suits sandy to heavy clay soils. Tolerates frost, drought and humidity."
"Ozbreed","Pennisetum alopecuroides","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in late winter. Trim back annually to 1/3 the size in late autumn to winter."
"Ozbreed","Pennisetum alopecuroides","Where it works","NSW, ACT, QLD, VIC, SA, WA & TAS."
"Ozbreed","Pennisetum alopecuroides","Cultivar","Nafray"
"Ozbreed","Westringia","Description","Naringa Westringia is the best hedging Westringia available for medium to tall hedges. Tidy form with masses of mauve coloured flowers in spring and regularly at other times. Needs pruning about half as much as other Westringias, and in a natural setting, probably not at all."
"Ozbreed","Westringia","Size","1m high x 60cm wide pruned; 2.2m high x 1.5m wide unpruned."
"Ozbreed","Westringia","Uses","Tidy hedging or specimen plant."
"Ozbreed","Westringia","Position","Full sun to part shade. Suits sandy to well drained clay soils, avoid wet feet and depressed planting areas. Tolerates cold and drought."
"Ozbreed","Westringia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Either leave unpruned in its tidy natural form or prune to shape 1-3 times a year after flowering (this depends on your requirements, more frequent pruning will provide a tidier hedge/shape)."
"Ozbreed","Westringia","Where it works","NSW, ACT, VIC, TAS, SA, WA and South East QLD (not suited to Northern QLD)."
"Ozbreed","Westringia","Cultivar","Naringa"
"Ozbreed","Iresine herbstii","Description","Neon Pink Iresine has dense pink foliage and a much finer leaf compared to the common form. It is far more compact and needs less pruning to stay tidy in comparison to the common form."
"Ozbreed","Iresine herbstii","Size","40cm x 40cm."
"Ozbreed","Iresine herbstii","Uses","Foliage contrast shrub for general gardening. Colour contrast, small borders and hedges, containers and patio pots."
"Ozbreed","Iresine herbstii","Position","Prefers sheltered positions, especially if light to moderate frosts are expected. Works well in moist, loamy top heavy soils."
"Ozbreed","Iresine herbstii","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring."
"Ozbreed","Iresine herbstii","Where it works","Light to moderate frost regions for all states (incl. NT)."
"Ozbreed","Iresine herbstii","Cultivar","Neon Pink"
"Ozbreed","Lomandra longifolia","Description","Nyalla Lomandra has evergreen fine leaf foliage that looks like a grass tree, but its trunkless, faster growing and doesnt need annual trimming. Improved blue grey foliage is accompanied with small yellow flowers from September to October. Nyalla Lomandra has good erosion control and strengthens the soil 328% (2007 Paananen, Layt;Study)."
"Ozbreed","Lomandra longifolia","Size","80  90 cm high x 80  90 cm wide."
"Ozbreed","Lomandra longifolia","Uses","Mass planting and specimen planting."
"Ozbreed","Lomandra longifolia","Position","Full sun to moderate shade. Tolerates drought and cold. Suits sandy, sandy loam to clay soils. Great for coastal landscapes."
"Ozbreed","Lomandra longifolia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Nyalla Lomandra should be cut back 30cm above the ground every 3-10 yearsif required (will look better with pruning every 3 years, this depends on your requirements)."
"Ozbreed","Lomandra longifolia","Where it works","NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Lomandra longifolia","Cultivar","Nyalla"
"Ozbreed","Nandina domestica","Description","Obsession Nandina is the improved selection of the popular dwarf Nandina Gulf Stream. It gets about the same size, but has new red growth for most of the year. The cultivar name SEIKA means sacred fire in Japanese and was given this name because of the colour of the new growth."
"Ozbreed","Nandina domestica","Size","60  70cm high x 60  70cm wide."
"Ozbreed","Nandina domestica","Uses","Low hedge, shrub, feature."
"Ozbreed","Nandina domestica","Position","Full sun to moderate shade. Tolerates cold and drought. Tolerates well drained soils."
"Ozbreed","Nandina domestica","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. If required prune every 2-3 years."
"Ozbreed","Nandina domestica","Where it works","QLD, NSW, ACT, VIC, TAS, NT, SA & WA."
"Ozbreed","Nandina domestica","Cultivar","Obsession"
"Ozbreed","Hibbertia spicata","Description","The Ocean Reef plant is a relatively slow growing small shrub that does not tend to elongate. It has a tight structure with small, glossy leaves."
"Ozbreed","Hibbertia spicata","Size","50cm high x 25cm wide."
"Ozbreed","Hibbertia spicata","Uses","For small gardens, mass planting, borders and as a ground cover."
"Ozbreed","Hibbertia spicata","Position","Full sun to half day shade. Drought tolerant"
"Ozbreed","Hibbertia spicata","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune as required."
"Ozbreed","Hibbertia spicata","Where it works","WA and SA."
"Ozbreed","Hibbertia spicata","Cultivar","Ocean Reef"
"Ozbreed","Gardenia augusta","Description","O So Fine Gardenia is a great dwarf plant with a finer leaf, shorter height and overall softer appearance. It produces masses of white flowers due to its shorter internodes. Quite dense making it a good ground cover choice, particulary for out competing weeds."
"Ozbreed","Gardenia augusta","Size","30cm high x 1m wide."
"Ozbreed","Gardenia augusta","Uses","Ground cover, border plant, containers etc."
"Ozbreed","Gardenia augusta","Position","Full sun to part shade. Tolerates drought. The O So Fine plant suits well drained moist soils."
"Ozbreed","Gardenia augusta","Care","Water as required for 8-13 weeks until established and keep moist in dry weather, protect from heavy frost.. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Trim 1-2 times a year."
"Ozbreed","Gardenia augusta","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Gardenia augusta","Cultivar","O So Fine"
"Ozbreed","Westringia","Description","Ozbreed Aussie Box Westringia can be pruned into a box hedge or left in its natural ball shape whilst staying compact and tidy. Produces mauve flowers throughout spring/summer and has a dense growth habit. Great alternative to exotic box plants as it has faster establishment and requires less water and needs less pruning than other Westringias."
"Ozbreed","Westringia","Size","40-60cm high x 40-60cm wide pruned; 70-95cm high x 70-95cm wide unpruned. NOTE: in QLD and Northern NSW it can grow up to 50% larger in good free draining soils, pruning is recommended in these areas."
"Ozbreed","Westringia","Uses","Hedges, borders, containers and mass plantings."
"Ozbreed","Westringia","Position","Full sun to light shade. Suits most soil types, prefers free draining soils. Avoid wet feet or depressed planting areas. Tolerates frost and drought."
"Ozbreed","Westringia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Leave unpruned in its tidy natural shape or prune to shape 1-3 times a year after flowering (this depends on your requirements, more frequent pruning will provide a tidier shape)."
"Ozbreed","Westringia","Where it works","NSW, ACT, VIC, TAS, SA, WA and South East QLD (not suited to Northern QLD)."
"Ozbreed","Westringia","Cultivar","Aussie Box"
"Ozbreed","Alternanthera ficoidea","Description","Party Pink Alternantheraprovides great colour contrast amongst other plants. This plant loves humidity and is heat tolerant. It is a frost tender shrub, so it will need to be planted in a sheltered position to protect it from light frost. In frost free areas, Party Pink Alternanthera can be planted in full sun to part shade."
"Ozbreed","Alternanthera ficoidea","Size","Approximately 40-50cm x 40-50cm."
"Ozbreed","Alternanthera ficoidea","Uses","Specimen planting in garden beds, containers, patio pots."
"Ozbreed","Alternanthera ficoidea","Position","Full sun to part shade. Party Pink Alternanthera loves humidity and is heat tolerant."
"Ozbreed","Alternanthera ficoidea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Yearly pruning will promote vibrant new growth."
"Ozbreed","Alternanthera ficoidea","Where it works","Frost free areas including QLD, Coastal NSW, Coastal WA, Coastal VIC, Coastal SA, and NT."
"Ozbreed","Alternanthera ficoidea","Cultivar","Party Pink"
"Ozbreed","Pennisetum alopecuroides","Description","Pennstripe Pennisetum is a beautiful contrasting landscape plant with feathery plumes that compliment its fine foliage nicely. It grows to 2/5 the size of its common form. NOTE: Do not get this native Australian Pennisetum alopecuroides confused with the invasive African variety (P. setaceum). The native Australian varieties have a much wider plume than the exotic variety, and are non-invasive making them a safer choice. So far this variety has not produced viable seed."
"Ozbreed","Pennisetum alopecuroides","Size","45cm high x 45cm wide."
"Ozbreed","Pennisetum alopecuroides","Uses","Mass plantings and specimen planting for borders, rockeries, roadsides, commercial and residential use."
"Ozbreed","Pennisetum alopecuroides","Position","Full sun to part shade. Pennstripe Pennisetum suits sandy to heavy clay soils. Tolerates frost, humidity and drought."
"Ozbreed","Pennisetum alopecuroides","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in late winter. Trim back annually to 1/3 the size in late autumn to winter."
"Ozbreed","Pennisetum alopecuroides","Where it works","NSW, ACT, QLD, VIC, SA, WA & TAS."
"Ozbreed","Pennisetum alopecuroides","Cultivar","Pennstripe"
"Ozbreed","Liriope muscari","Description","Pink Pearl Liriope has elegant green and cream variegated foliage that compliments its stunning pink flowers nicely. This compact low growing Liriope is sun and shade tough and has very clean foliage."
"Ozbreed","Liriope muscari","Size","25cm high x 25cm wide."
"Ozbreed","Liriope muscari","Uses","Borders, mass plantings or as a groundcover."
"Ozbreed","Liriope muscari","Position","Full sun to heavy shade. Tolerates frost, drought, humidity dry areas and coastal situations. Pink Pearl Liriope suits all soil types."
"Ozbreed","Liriope muscari","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Remove discoloured foliage as required, if in a colder climate cut back to the ground every year (will look better with pruning every year, but if it cant be cut back new growth will cover discoloured leaves by spring or summer)."
"Ozbreed","Liriope muscari","Where it works","NSW, ACT, QLD, VIC, SA, WA, TAS & NT."
"Ozbreed","Liriope muscari","Cultivar","Pink Pearl"
"Ozbreed","Syzygium australe","Description","Pinnacle Syzygium Lilly Pilly is a very narrow, compact and dense Lilly Pilly perfect for planting along fences or as a hedge or screening plant. Its leaves are rounded, bright glossy green with attractive contrasting reddish-brown new growth. Pinnacle Syzygium has lovely white duster flowers followed by red/pink fleshy fruit."
"Ozbreed","Syzygium australe","Size","6  10m high x 1  1.5m wide. Can be pruned down to 2m."
"Ozbreed","Syzygium australe","Uses","Ideal screen or hedge for tight planting areas (along fences and driveways) also for topiary."
"Ozbreed","Syzygium australe","Position","Full sun to shade. Tolerates cold and drought. Pinnacle Syzygium suits moist, well drained soils."
"Ozbreed","Syzygium australe","Care","Be aware of Psyllid, its recommended to use Yates Confidor Tablets yearly to prevent Psyllids. Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune yearly for a tidy hedge or every 2-3 years as a screen plant. (Yates Confidor Tablets can be purchased through the Ozbreed Online Store  Click Here to buy)"
"Ozbreed","Syzygium australe","Where it works","QLD, NSW, VIC, SA & WA."
"Ozbreed","Syzygium australe","Cultivar","Pinnacle"
"Ozbreed","Ficus brachypoda","Description",NA
"Ozbreed","Ficus brachypoda","Size","6-9m high x 6-9m wide."
"Ozbreed","Ficus brachypoda","Uses","Residential and commercial landscapes, shade tree, streetscapes, parks, large containers."
"Ozbreed","Ficus brachypoda","Position","Most soil types, avoid wet feet. Full sun to part shade. Drought tolerant and light frost tolerance when established (down to -2C). Sensitive to frost when young. Tolerates windy conditions."
"Ozbreed","Ficus brachypoda","Care","Most soil types, avoid wet feet. Full sun to part shade. Drought tolerant and light frost tolerance when established (down to -2C). Sensitive to frost when young."
"Ozbreed","Ficus brachypoda","Where it works","QLD, Northern NSW, Central NSW, NT. More cold tolerance testing needed for Southern NSW, VIC, SA & WA."
"Ozbreed","Ficus brachypoda","Cultivar","Podium"
"Ozbreed","Dianella revoluta","Description","Prestige Dianella is a fine leaf Dianella revoluta with dark green coloured foliage that forms a very attractive clump as it matures. The leaves fold over slightly giving it good ground coverage. The abundance of blue flowers sit well above the foliage."
"Ozbreed","Dianella revoluta","Size","50cm high x 60  70cm wide."
"Ozbreed","Dianella revoluta","Uses","Specimen or mass planting."
"Ozbreed","Dianella revoluta","Position","Full sun to moderate shade. Tolerates humidity and frost. Prestige Dianella suits moderate heavy to free draining soil types (prefers free draining). Avoid very poor soils. For raised and flat areas only, avoid wet feet."
"Ozbreed","Dianella revoluta","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Remove older leaves as required and cut back 15cm above the ground every 3-5 years if required (will look better with pruning every 3 years, this depends on your requirements)."
"Ozbreed","Dianella revoluta","Where it works","VIC, ACT, TAS, SA, WA & Southern NSW (not suited north of Sydney)"
"Ozbreed","Dianella revoluta","Cultivar","Prestige"
"Ozbreed","Liriope muscari","Description","Pure Blonde Liriope is a clumping plant with amazing foliage that stays blonde for up to 3 months, then slowly turns back to green to survive summer. If you cut back to the ground in July, it will re-shoot blonde in August to September. Its still tough, though the tips may burn in full sun or windy sites, the foliage will stay clean in shady positions."
"Ozbreed","Liriope muscari","Size","30cm high x 40cm wide."
"Ozbreed","Liriope muscari","Uses","Mass plantings, feature planting and great contrast to Black Mondo."
"Ozbreed","Liriope muscari","Position","Full sun to heavy shade, prefers protection from windy exposed conditions. Tolerates frost, drought and humidity. Pure Blonde Liriope suits sandy to clay soil types."
"Ozbreed","Liriope muscari","Care","Water as required for 8-13 weeks until established, then water as required. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Every year cut back to the ground in July for full blonde new growth (will still get some blonde new shoots if not cut back, but looks better with pruning every year)."
"Ozbreed","Liriope muscari","Where it works","NSW, ACT, QLD, VIC, SA, WA, TAS & NT."
"Ozbreed","Liriope muscari","Cultivar","Pure Blonde"
"Ozbreed","Scaevola humilis","Description","Unlike other Scaevola forms, the Purple Fusion plant grows much flatter and is more drought tolerant, making it a great choice for landscapes. It does not mound, so there is less cutting back required. It will flower for the whole year, unless a heavy frost occurs, with its heaviest flowering period from September-December."
"Ozbreed","Scaevola humilis","Size","20cm high x 1.5m wide."
"Ozbreed","Scaevola humilis","Uses","Ground cover."
"Ozbreed","Scaevola humilis","Position","Sun to light shade. Purple Fusion Scaevola suits most soil types. Tolerates cold and drought."
"Ozbreed","Scaevola humilis","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Trim once a year to keep tidy."
"Ozbreed","Scaevola humilis","Where it works","QLD, NSW, VIC, TAS, SA & WA."
"Ozbreed","Scaevola humilis","Cultivar","Purple Fusion"
"Ozbreed","Pennisetum alopecuroides","Description","Purple Lea Pennisetum boasts feathery purple flowers that are showy and contrast with its full sized green foliage. It has a clumping growth habit with beautifully arching leaves. NOTE: Do not get this native Australian Pennisetum alopecuroides confused with the invasive African variety (P. setaceum). The native Australian varieties have a much wider plume than the exotic variety, and are non-invasive making them a safer choice.In ideal conditions this variety has the possibility to regenerate from seed (e.g. Northern NSW/QLD in warm/wet winters, wet areas and excessively irrigated gardens). It is not an invasive weed, however if you experience these conditions and prefer to avoid regeneration, remove spent flower heads as required and dispose of correctly."
"Ozbreed","Pennisetum alopecuroides","Size","80  90cm high x 80  90cm wide."
"Ozbreed","Pennisetum alopecuroides","Uses","Mass or accent plantings for borders, rockeries and low maintenance gardens."
"Ozbreed","Pennisetum alopecuroides","Position","Full sun to part shade. Purple Lea Pennisetum suits sandy to heavy clay soils. Tolerates frost and drought."
"Ozbreed","Pennisetum alopecuroides","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in late winter. Trim back annually to 1/3 the size in late autumn to winter."
"Ozbreed","Pennisetum alopecuroides","Where it works","NSW, ACT, QLD, VIC, SA, WA & TAS."
"Ozbreed","Pennisetum alopecuroides","Cultivar","Purple Lea"
"Ozbreed","Loropetalum chinense","Description","Purple Pixie Loropetalum is a dwarf ground cover with rich purple foliage. Showy pink flowers appear in spring that compliment the foliage beautifully."
"Ozbreed","Loropetalum chinense","Size","30-50 cm high x 1.2-1.5 m wide."
"Ozbreed","Loropetalum chinense","Uses","Colour contrast for garden beds and containers."
"Ozbreed","Loropetalum chinense","Position","Full sun to part shade. Tolerates frost, humidity and is moderately drought tolerant. Purple Pixie Loropetalum suits well drained moist soils."
"Ozbreed","Loropetalum chinense","Care","Water as required for 8-13 weeks until established and keep moist in dry weather. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Prune every 3-4 years to keep below 30cm (prune more frequently if required)."
"Ozbreed","Loropetalum chinense","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Loropetalum chinense","Cultivar","Purple Pixie"
"Ozbreed","Agapanthus orientalis","Description","Queen Mum Agapanthus grows up to 1.5m tall and has stunning large white and blue dual coloured flower heads. These clusters bloom in summer, and are complemented by glossy green strap like foliage."
"Ozbreed","Agapanthus orientalis","Size","1.5m high x 1.2m wide."
"Ozbreed","Agapanthus orientalis","Uses","Garden beds, borders, patio pots, planter boxes."
"Ozbreed","Agapanthus orientalis","Position","Suited to open sunny positions, but will perform in moderate shade. Tolerates frost, drought and humidity. Tolerates most soil types."
"Ozbreed","Agapanthus orientalis","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Remove older leaves and spent flowers stems as required."
"Ozbreed","Agapanthus orientalis","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Agapanthus orientalis","Cultivar","Queen Mum"
"Ozbreed","Viburnum odoratissimum","Description","The Quick Fence plant does not grow as wide as other Viburnum because of its upright growth, making it a better hedging form. This hedge produces white flowers from late spring, followed by small red fruit. If you want a quick screen then use the faster growing Quick Fence Viburnum, but if you want less pruning and are patient, then use Dense Fence Viburnum."
"Ozbreed","Viburnum odoratissimum","Size","4 m high x 2.5 m wide."
"Ozbreed","Viburnum odoratissimum","Uses","Screenand hedging plant."
"Ozbreed","Viburnum odoratissimum","Position","Its tolerant of most soil types and conditions, however, prefers a sunny to partly shaded position with well-drained soil. Tolerates moderate cold, light frost once established."
"Ozbreed","Viburnum odoratissimum","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Prune as required."
"Ozbreed","Viburnum odoratissimum","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Viburnum odoratissimum","Cultivar","Quick Fence"
"Ozbreed","Dianella prunina","Description","Rainbow Twist Dianella is an attractive feature to any garden, with its striking twisting foliage and a rainbow of colours. In autumn and winter it has deep reds and purples, while in spring and summer the colours are lighter. Light green and white contrast with an edge of deep red."
"Ozbreed","Dianella prunina","Size","50cm high x 50cm wide."
"Ozbreed","Dianella prunina","Uses","Garden plants, foliage or accent grassy gardens. For foliage interest as a short-medium term perennial."
"Ozbreed","Dianella prunina","Position","Full sun to part shade. For Sydney and north, shaded position recommended. Tolerates drought and frost. Rainbow Twist Dianella suits well drained soils to clay loam, prefers free draining soils or raised gardens if heavier soils. Avoid poor soils."
"Ozbreed","Dianella prunina","Care","Water as required for 8-13 weeks until established, then do not overwater. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser when establishing, then only if required in spring. Remove older foliage every 1-2 years as required."
"Ozbreed","Dianella prunina","Where it works","NSW, ACT, VIC, SA, WA & some parts of South East QLD (non humid regions similar to Toowoomba with free draining soil)."
"Ozbreed","Dianella prunina","Cultivar","Rainbow Twist"
"Ozbreed","Myoporum parvifolium","Description","Yareena Myoporum is very drought and frost tolerant, and has been very successful in a wide variety of soils. It is a longer lived form with crisp clean foliage. Its thick and woody stems help it to survive longer, these stems are covered by beautiful clean foliage and white flowers."
"Ozbreed","Myoporum parvifolium","Size","10cm high x 1m wide."
"Ozbreed","Myoporum parvifolium","Uses","Excellent ground cover, good for coastal positions."
"Ozbreed","Myoporum parvifolium","Position","Full sun to part shade. Suits sandy to heavy clay soils. Tolerates frost and drought."
"Ozbreed","Myoporum parvifolium","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune once every two years to keep tidy."
"Ozbreed","Myoporum parvifolium","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Myoporum parvifolium","Cultivar","Yareena"
"Ozbreed","Alternanthera dentata","Description","Its a frost tender shrub, so it will need to be planted in a sheltered position to protect it from light frost. In frost-free areas Brazilian Red Hots Alternanthera can be planted in full sun to part shade. It requires well drained moist soils."
"Ozbreed","Alternanthera dentata","Description","Provide the Brazilian Red Hots plant with adequate water as required. Keep moist in dry weather and protect from light frost."
"Ozbreed","Dietes bicolor","Description","The Fine Divine plant is also smaller than the common form. Its much finer leaves make it far more ornamental, which allows it to look better in mass planting for large landscapes and is more compact for smaller gardens. Due to its finer leaf and more compact size, this Dietes needs very little maintenancesimply prune every 6 to 8 years, if at all."
"Ozbreed","Nandina domestica","Description","Tara Valley Ornamental SalesCORNUBIA07 3287 6139"
"Ozbreed","Callistemon viminalis","Description","Unlike many prolific flowering Callistemons, the Flora Burst plant is relatively self cleaning, leaving far less seed pods on the plant after flowering. Flora Burst Callistemon has beautiful rustic red new growth in spring and autumn."
"Ozbreed","Dietes grandiflora","Description","This safer exotic, strappy leaf plant is highly drought, heat, humidity and frost tolerant. Once established, it needs very little maintenance, only needing cutting back on average every 5 to 7 years, if at all."
"Ozbreed","Syzygium francisii","Description","For a taller screen, plant 1.5m apart. For better long term growth, plant 2m apart. For a compact smaller hedge plant 1 metre apart and prune the top yearly and prune the side every two years on average."
"Ozbreed","Syzygium francisii","Description","It is strongly resistant to leaf-dimpling psyllids and appears to be sterile. Indications are it is highly Myrtle Rust resistant, as on two occassions neighbouring plants have had Myrtle Rust and Hobbit Syzygium has not."
"Ozbreed","Philodendron species","Description","The ability of Little Phil Philodendron to cope with heavy shade, along with its small size, make this the perfect green wall or indoor plant."
"Ozbreed","Alternanthera dentata","Description","Little Ruby Alternanthera provides a display of white flowers in spring."
"Ozbreed","Alternanthera dentata","Description","It will need to be planted in a sheltered position to protect it from heavy frost. In frost-free areas Little Ruby Alternanthera can be planted in full sun to part shade. It requires well drained moist soils."
"Ozbreed","Alternanthera dentata","Description","Provide with adequate water as required. Keep moist in dry weather and protect from heavy frost."
"Ozbreed","Dianella caerulea","Description","Lucia Dianella is a good erosion control option as it strengthens the soil 433.75%. See research for more information."
"Ozbreed","Lomandra longifolia.","Description","Years ago Silver Streak Dianella became popular due to its white and green foliage, but the plant did not perform long term in most Australian conditions. Now a similar colour contrast can be achieved with a super reliable long lived plant. Lucky Stripe Lomandra does not produce viable seed, so it will stay where it is planted. Grows well in dry and wet soils."
"Ozbreed","Westringia","Description","Pruning occassionally makes this plant even tighter in appearance. Low Horizon Westringia is a great companion for the Grey Box plant and Lomandra varieties, which look so good next to Westringias."
"Ozbreed","Westringia","Description","For retail nurseries and more wholesale growers click here."
"Ozbreed","Iresine herbstii","Description","The vivid pink ribs on its leaves adds colour contrast to any home garden."
"Ozbreed","Iresine herbstii","Description","Provide with adequate water as required and trim annually to keep tidy."
"Ozbreed","Hibbertia spicata","Description","Excellent in coastal and limestone locations, as it will tolerate higher pH. Has proven sound in containers for periods up to 18 months, but Ocean Reef Hibbertia is best as a bedded plant with sound nutrient and moisture. This shrub needs sun every available day but will tolerate half day shade if kept warm and not too wet."
