"study","species","trait_name","value","trait_name_original","value_original"
"Sydney_water","Baeckea linifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Baeckea virgata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Baloskion tetraphyllum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Bambusa glaucescens Alphonse Karr","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Bambusa multiplex Fernleaf Stripestem","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Bambusa textilis var gracilis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Banksia ericifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Banksia integrifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Banksia oblongifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Banksia robur","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Banksia serrata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Banksia spinulosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Barklya syringifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Bauera rubioides","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Bauera sessiliflora","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Bauhinia corymbosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Bauhinia galpinii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Bauhinia purpurea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Baumea articulata","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Baumea rubiginosa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Beaucarnea recurvata","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Begonia semperflorens","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Bellis perennis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Beloperone guttata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Berberis thunbergii Atropurpurea","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Bergenia cordifolia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Beschorneria yuccoides","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Betula pendula","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Billardiera scandens","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Billbergia nutans","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Billbergia pyramidalis","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Blechnum brasiliense","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Blechnum cartilagineum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Blechnum gibbum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Blechnum nudum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Blechnum patersonii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Boltonia asteroides","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Borago officinalis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Bougainvillea glabra","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Brachychiton acerifolium","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Brachychiton discolor","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Brachyscome angustifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Brachyscome multifida","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Brassica oleracea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Breynia oblongifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Brugmansia x candida","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Brunfelsia pauciflora","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Buckinghamia celsissima","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Buddleia davidii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Burchellia bubalina","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Buxus microphylla Japonica","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Buxus sempervirens Suffruticosa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Calendula officinalis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Calliandra haematocephala","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Callicoma serratifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Callistemon Dawson River","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Calodendron capense","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Calomeria amaranthoides","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Camellia sasanqua","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Camellia sasanqua Classique","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Campanula carpatica","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Campanula persicifolia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Campsis grandiflora","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Canna indica","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Canna x generalis Tropicana","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cardamine pratensis","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Carex albula Frosted Curls","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Carex appressa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Carex buchananii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Carex hattoriana","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Carya illinoensis","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Cassia fistula","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Castanospermum australe","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Casuarina glauca","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Catalpa bignonioides","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Ceanothus x Blue Pacific","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cedrus atlantica Glauca","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cedrus deodara","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cedrus libani","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Celosia cristata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Celtis australis","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Centaurea cyanus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cerastium tomentosum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Ceratopetalum gummiferum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Ceratostigma plumbaginoides","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Ceratostigma willmottianum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cercis siliquastrum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cestrum fasciculatum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Chaenomeles speciosa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Chamaecyparis lawsoniana Lutea","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Chamaecyparis lawsoniana Stewartii","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Chamaecyparis obtusa Crippsii","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Chamaecyparis pisifera Filifera","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Chamaemelum nobile","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cheiranthus cheiri","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Chlorophytum comosum Variegatum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Choisya ternata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Chrysalidocarpus lutescens","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Chrysocephalum apiculatum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Chrysocephalum baxteri","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cissus antarctica","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cissus rhombifolia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cistus x purpureus","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Citharexylum spinosum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Citrus aurantifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Citrus limon Eureka","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Citrus paradisi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Citrus reticulata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Citrus sinensis","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Clematis aristata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Clematis montana Rubens","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cleome hassleriana Hybrids","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Clerodendrum longiflorum var glabra","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Clivia miniata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Clytostoma callistegioides","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cobaea scandens","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Coleonema pulchrum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Coleus blumei Hybrids","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Convolvulus cneorum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Convolvulus mauritanicus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Coprosma Karo Red","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Coprosma repens Evening Glow","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Coprosma x kirkii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cordyline australis","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cordyline stricta","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Coreopsis lanceolata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Coreopsis verticillata Moonbeam","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Coriandrum sativum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cornus florida","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Correa Benara Bell","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Correa Dusky Bells","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Correa alba","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Correa baeuerlenii","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Correa pulchella","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Correa reflexa","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Corymbia citriodora","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Corymbia eximia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Corymbia gummifera","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Corymbia maculata","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cotoneaster franchetii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cotoneaster horizontalis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cotoneaster lacteus Parneyi","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cotyledon orbiculata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Crassula argentea","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Crinum moorei","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Crinum pedunculatum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Crowea Poorinda Ecstasy","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Crowea exalata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Crowea saligna","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cryptomeria japonica Elegans","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cryptomeria japonica Globosa Nana","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cupaniopsis anacardioides","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cupaniopsis newmanii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cuphea ignea","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cupressus glabra Blue Ice","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cupressus macrocarpa Brunniana Aurea","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cupressus macrocarpa Nitschkes Needle","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cupressus sempervirens","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cupressus torulosa","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Cyathea australis","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Cyathea brownii","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cyathea cooperi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cycas revoluta","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cymbopogon citratus","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cynara scolymus","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Cynodon dactylon","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cynodon dactylon Greenlees Park","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cynodon dactylon Wintergreen","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Cyperus alternifolius","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Cyrtomium falcatum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dactyloctenium australe","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Dahlia hybrids","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Dampiera purpurea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Daphne odora","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Darwinia citriodora","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Darwinia fascicularis","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Daucus carota","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Davallia pyxidata","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Daviesia arborea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Deutzia gracilis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dianella caerulea","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Dianella revoluta","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dianella tasmanica","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dianthus barbatus","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Diascia sp","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Dichopogon fimbriatus","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dicksonia antarctica","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Dicliptera suberecta","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dierama pulcherrimum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Dietes bicolor","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dietes grandiflora","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Dietes robinsoniana","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Digitaria didactyla","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Dioon spinulosum","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Diospyros kaki","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Dipladenia Red Riding Hood","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Diploglottis australis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Dodonaea viscosa","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Doodia aspera","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Doryanthes palmeri","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Doryanthus excelsa","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Dracaena draco","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Duranta repens","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Echinacea purpurea","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Echium fastuosum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Elaeagnus pungens","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Elaeocarpus eumundii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Elaeocarpus reticulatus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Epacris longiflora","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Epacris microphylla","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eragrostis elongata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Erigeron karvinskianus","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Eriostemon myoporoides","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eryngium rostratum","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Escallonia Iveyi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Escallonia macrantha","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eschscholtzia californica","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eucalyptus Summer Beauty","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Eucalyptus baueriana","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Eucalyptus botryoides","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eucalyptus caesia subsp caesia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eucalyptus crebra","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Eucalyptus fibrosa","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Eucalyptus haemastoma","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eucalyptus mannifera","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Eucalyptus parramattensis","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eucalyptus pilularis","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Eucalyptus punctata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Eucalyptus robusta","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Eucalyptus rossii","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eucalyptus saligna","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Eucalyptus scoparia","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Eucalyptus sideroxylon","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Eucalyptus sieberi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Eucalyptus tereticornis","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Euonymus japonicus Aureo-marginatus","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Eupatorium megalophyllum","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Euphorbia characias subsp wulfenii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Eupomatia laurina","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Euryops pectinatus","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Fatsia japonica","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Feijoa sellowiana","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Felicia amelloides","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Festuca arundinacea","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Festuca glauca","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Ficus carica","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Ficus pumila","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Filipendula vulgaris","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Forsythia viridissima","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Fortunella japonica Marumi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Fortunella margarita Nagami","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Fraxinus americana","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Fraxinus excelsior Aurea","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Fraxinus griffithii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Fraxinus oxycarpa Raywoodii","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Fraxinus pennsylvania Cimmzam Cimmaron","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Gaura lindheimeri","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Gazania spp.","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Geijera parviflora","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Gelsemium sempervirens","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Genista aetnensis","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Ginkgo biloba","soil_type","loam","Soil type(s)","Clay, Loam"
"Sydney_water","Gleditsia triacanthos","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Glochidion ferdinandi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Goodenia hederacea","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Goodenia ovata","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Goodia lotifolia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Gordonia axillaris","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea Billy Bonkers","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea Bronze Rambler","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea Clearview David","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea Crosbie Morrison","soil_type","clay","Soil type(s)","Sand, Clay"
"Sydney_water","Grevillea Fire Sprite","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea Honey Gem","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea Ivanhoe","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea Little Thicket","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea Misty Pink","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea Moonlight","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea Ned Kelly","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea Poorinda Royal Mantle","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea Red Hooks","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea Robyn Gordon","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea Superb","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea arenaria","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea asplenifolia","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea baileyana","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea banksii","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea beadleana","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea caleyi","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea diffusa subsp evansiana","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea juniperina","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea laurifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea lavandulaceae","soil_type","clay","Soil type(s)","Sand, Clay"
"Sydney_water","Grevillea linearifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea longistyla","soil_type","loam","Soil type(s)","Sand, Loam, Clay"
"Sydney_water","Grevillea macleayana","soil_type","clay","Soil type(s)","Sand, Clay, Loam"
"Sydney_water","Grevillea obtusifolia","soil_type","loam","Soil type(s)","Sand, Loam"
"Sydney_water","Grevillea oldei","soil_type","loam","Soil type(s)","Sand, Loam"
