"study","species","trait_name","value","trait_name_original","value_original"
"Benaranurseries","AGAPANTHUS Black Magic","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Agapanthus hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Agapanthus orientalis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","AGAPANTHUS Summer Pearl","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Agave attenuata","foliage_colour","green","Foliage Colour","Green, Yellow"
"Benaranurseries","Agave attenuata","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Ageratum houstonianum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Agonis flexuosa","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Agonis flexuosa","foliage_colour","burgundy","Foliage Colour","Burgundy, Green"
"Benaranurseries","Agonis flexuosa","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Ajuga reptans","foliage_colour","bronze","Foliage Colour","Bronze, Burgundy, Cream, Green, Pink"
"Benaranurseries","Alcantarea imperialis","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Prunus dulcis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Aloe hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Aloe hybrid PBR","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Aloe Golly","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Aloe vera","foliage_colour","green","Foliage Colour","Green, Yellow"
"Benaranurseries","Alstroemeria hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Alternanthera dentata","foliage_colour","burgundy","Foliage Colour","Burgundy, Purple"
"Benaranurseries","Alternanthera dentata","foliage_colour","burgundy","Foliage Colour","Burgundy"
"Benaranurseries","Alyogyne hakeifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lobularia maritimia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lobularia maritima","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Amaranthus tricolour","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Angelonia angustifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Angophora costata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Anigozanthos rufus","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Anigozanthos flavidus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Antirrhinum majus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Malus domestica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Prunus armeniaca","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Plerandra","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Araucaria heterophylla","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Archontophoenix cunninghamiana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Asplenium nidus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Persea americana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Baeckea virgata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Bambusa textilis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ocimum basilicum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ocimum Basilicum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Bauhinia variegata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","BAUHINIA x blakeana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Jointed Twig Rush Baumea","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Vicia faba","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Beaucarnea recurvata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Beta vulagris","foliage_colour","purple","Foliage Colour","Purple, Red"
"Benaranurseries","Beta vulgaris","foliage_colour","burgundy","Foliage Colour","Burgundy, Green"
"Benaranurseries","Beta vulagris","foliage_colour","green","Foliage Colour","Green, Yellow"
"Benaranurseries","Begonia semperflorens","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Blechnum gibbum","foliage_colour","green","Foliage Colour","Green, Silver"
"Benaranurseries","Vaccinium corymbosum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","BOUGAINVILLEA Mary Palmer","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Brachychiton rupestris","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Breynia nivosa","foliage_colour","green","Foliage Colour","Green, Pink, White"
"Benaranurseries","Buxus microphylla","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Calendula officinalis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Callistemon hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Callistemon viminalis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Callistemon salignus","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","CALLISTEMON Kings Park Special","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Callistemon salignus hybrid","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Callistemon viminalis hybrid","foliage_colour","greygreen","Foliage Colour","Grey"
"Benaranurseries","Callistemon viminalis","foliage_colour","bluegreen","Foliage Colour","Blue, Green, Silver"
"Benaranurseries","Calothamnus graniticus","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Calothamnus hirsutus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Calothamnus quadrifidus","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Calothamnus quadrifidus prostrate","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Capsicum Annuum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Carex testacea","foliage_colour","bronze","Foliage Colour","Bronze, Brown, Copper"
"Benaranurseries","Dianthus caryophyllus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Casuarina cunninghamiana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Celosia Argentea Var. Cristata","foliage_colour","red","Foliage Colour","Red"
"Benaranurseries","Celosia argentea plumosa","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Celosia plumosa","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cercis chinensis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cercis canadensis","foliage_colour","bronze","Foliage Colour","Bronze, Purple, Red"
"Benaranurseries","Chrysanthemum palodosum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Citrus aurantifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Celosia cristata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Solenostemon scutellariodes","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Coleus blumei","foliage_colour","cream","Foliage Colour","Cream, Green, Maroon, Orange, Pink, Red, Yellow"
"Benaranurseries","Solenostemon scutellariodes","foliage_colour","red","Foliage Colour","Red, White"
"Benaranurseries","Convolvulus mauritanicus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Convolvulus cneorum","foliage_colour","greygreen","Foliage Colour","Grey"
"Benaranurseries","Coprosma repens","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cordyline australis","foliage_colour","burgundy","Foliage Colour","Burgundy, Red"
"Benaranurseries","Cordyline banksii","foliage_colour","burgundy","Foliage Colour","Burgundy, Pink, Purple"
"Benaranurseries","Cordyline australis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cordyline australis","foliage_colour","red","Foliage Colour","Red"
"Benaranurseries","Cordyline terminalis","foliage_colour","burgundy","Foliage Colour","Burgundy, Pink"
"Benaranurseries","Correa pulchella","foliage_colour","gold","Foliage Colour","Gold, Green"
"Benaranurseries","Corymbia calophylla","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Corymbia calophylla rosea","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Corymbia ficifolia","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Corymbia ficifolia x hybrid","foliage_colour","bronze","Foliage Colour","Bronze, Copper, Green"
"Benaranurseries","Corymbia ficifolia x hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Corymbia maculata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cosmos atrosanguineus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cotyledon orbiculata","foliage_colour","greygreen","Foliage Colour","Grey, Purple, Silver"
"Benaranurseries","Cotyledon orbiculata","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Crassula capitela thyriflora","foliage_colour","bronze","Foliage Colour","Bronze, Green, Red"
"Benaranurseries","Crassula ovata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cuphea hyssopifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cuphea hyssopifolia","foliage_colour","green","Foliage Colour","Green, Yellow"
"Benaranurseries","Cupressocyparis leylandii","foliage_colour","gold","Foliage Colour","Gold, Green, Yellow"
"Benaranurseries","Cupressocyparis leylandii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cupressus sempervirens","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Cyathea copperi","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cycas revoluta","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dahlia variabilis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dahlia variabilis","foliage_colour","bronze","Foliage Colour","Bronze, Green"
"Benaranurseries","Dampiera diversifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Daphne odora","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Darwinia citriodora","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Delonix regia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Corpuscularia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dianella caerula","foliage_colour","bluegreen","Foliage Colour","Blue, Grey"
"Benaranurseries","Dianella caerulea","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dianella tasmanica","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Dianella hybrid","foliage_colour","cream","Foliage Colour","Cream, Gold, White"
"Benaranurseries","Dianella caeruela","foliage_colour","bronze","Foliage Colour","Bronze, Green"
"Benaranurseries","Dianella hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dianella tasmanica","foliage_colour","cream","Foliage Colour","Cream, Green, White"
"Benaranurseries","Dianella caerulea x brevipedunculata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dianella revoluta","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Dianella tasmanica","foliage_colour","burgundy","Foliage Colour","Burgundy, Green, Red"
"Benaranurseries","Dianella caerulea","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Dianella tasmanica","foliage_colour","cream","Foliage Colour","Cream, Green"
"Benaranurseries","Dianella revoluta","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Dianella caerulea","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Dianthus chinensis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dianthus x barbatus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dichondra repens","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dietes bicolour","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dipladenia sanderi","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Disphyllum hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dracaena marginata","foliage_colour","cream","Foliage Colour","Cream, Green, Pink, Red"
"Benaranurseries","Dracaena draco","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dracaeana reflexa","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dracaena marginata","foliage_colour","burgundy","Foliage Colour","Burgundy, Green"
"Benaranurseries","Dracaeana reflexa","foliage_colour","green","Foliage Colour","Green, Yellow"
"Benaranurseries","Duranta erecta","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dypsis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Echeveria x hybrida","foliage_colour","green","Foliage Colour","Green, Red"
"Benaranurseries","Echeveria x hybrida","foliage_colour","bluegreen","Foliage Colour","Blue, Grey, Pink"
"Benaranurseries","Echeveria cv. hybrid","foliage_colour","bluegreen","Foliage Colour","Blue"
"Benaranurseries","Echeveria hybrid","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Echeveria derenbergii x purposum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Echeveria subrigida","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Echeveria x hybrida","foliage_colour","bluegreen","Foliage Colour","Blue, Green, Grey, Pink"
"Benaranurseries","Echeveria gibbiflora","foliage_colour","green","Foliage Colour","Green, Pink, Red"
"Benaranurseries","Echeveria derenbergii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Echeveria gibbiflora","foliage_colour","bluegreen","Foliage Colour","Blue, Green, Purple, Red"
"Benaranurseries","Echeveria runyonii","foliage_colour","bluegreen","Foliage Colour","Blue, Grey, Silver"
"Benaranurseries","Echeveria x hybrida","foliage_colour","lightgreen","Foliage Colour","Lime, Purple, Red"
"Benaranurseries","Solanum melongena","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Elaeagnus angustifolia","foliage_colour","green","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Elettaria cardamomum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Epipremnum aureum","foliage_colour","cream","Foliage Colour","Cream, Green, White"
"Benaranurseries","Epipremnum aureum","foliage_colour","green","Foliage Colour","Green, Yellow"
"Benaranurseries","Eremophila alternifolia x maculata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eremophila glabra sp","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Eremophila glabra","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eremophila glabra","foliage_colour","greygreen","Foliage Colour","Grey"
"Benaranurseries","Eremophila glabra","foliage_colour","green","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Eremophila glabra","foliage_colour","greygreen","Foliage Colour","Grey, Silver"
"Benaranurseries","Eremophila glabra sp.","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eremophila maculata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eremophila species","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Erythrina variegata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Escallonia laevis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Escallonia hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Escallonia x langleyensis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eucalyptus caesia","foliage_colour","bluegreen","Foliage Colour","Blue, Green, Silver"
"Benaranurseries","Eucalyptus cladocalyx","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eucalyptus erythrocorys","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eucalyptus gomphocephala","foliage_colour","green","Foliage Colour","Green, Lime"
"Benaranurseries","EUCALYPTUS rudis","foliage_colour","bluegreen","Foliage Colour","Blue, Green, Grey"
"Benaranurseries","Eucalyptus todtiana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eucalyptus victrix","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Eucomis hybrid","foliage_colour","purple","Foliage Colour","Purple"
"Benaranurseries","Euphorbia x martinii","foliage_colour","bluegreen","Foliage Colour","Blue, Cream, Green"
"Benaranurseries","Euphorbia x hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Evolvulus hybrid","foliage_colour","green","Foliage Colour","Green, Silver"
"Benaranurseries","Fargesia nitida","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Fatsia japonica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ficinia nodosa","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ficus binnendijkii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","FICUS Bushy Prince PVR","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ficus lyrata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ficus benjamina","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ficus obliqua","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ficus pumila","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ficus elastica","foliage_colour","pinkred","Foliage Colour","Pink, Red, White"
"Benaranurseries","Ficus carica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Fraxinus griffithii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Furcraea foetida","foliage_colour","cream","Foliage Colour","Cream, Green"
"Benaranurseries","Furcraea foetida","foliage_colour","cream","Foliage Colour","Cream, Green, White"
"Benaranurseries","Gardenia jasminoides","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Gardenia augusta magnifica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Gardenia augusta","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Gazania rigens","foliage_colour","greygreen","Foliage Colour","Grey, Silver"
"Benaranurseries","Gazania rigens","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Pelargonium peltatum x zonale","foliage_colour","green","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Pelargonium xhortorum x peltatum","foliage_colour","green","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Gerbera jamesonii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Gleditsia triacanthos","foliage_colour","gold","Foliage Colour","Gold, Green, Lime, Yellow"
"Benaranurseries","Gleditsia triacanthos","foliage_colour","bronze","Foliage Colour","Bronze, Green, Yellow"
"Benaranurseries","Gleditsia triacanthos","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Gleditsia triacanthos","foliage_colour","gold","Foliage Colour","Gold, Green, Yellow"
"Benaranurseries","Grevillea curviloba","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea rosmarinifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea olivacea","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea alpina x rosmarinifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea brachystachya","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea rivularis x G. 'Poorinda Peter'","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea lanigera x lavendulacea","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Grevillea crithmifolia","foliage_colour","green","Foliage Colour","Green, Silver"
"Benaranurseries","Grevillea crithmifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea sessilis x paradoxa ","foliage_colour","bronze","Foliage Colour","Bronze, Green"
"Benaranurseries","Grevillea preisii x fililoba","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea fililoba","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Grevillea longistyla x venusta","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","GREVILLEA hookeriana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea bipinnatifida x G. banksii var. fosteri","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea x hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea x rosmarinifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea obtusifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea pressii","foliage_colour","green","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Grevillea banksii x bipinnatifida","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea thelmaniana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea thelmannniana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea thelmanniana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Grevillea alpina","foliage_colour","greygreen","Foliage Colour","Grey"
"Benaranurseries","Grevillea hybrid","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Hakea laurina","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Hakea petiolaris","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Hardenbergia violacea","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Haworthia woodiicooperi var. truncata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hebe hybrida","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hedera canariensis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hemerocallis hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hemionitis arifolia ","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hibbertia cuneiformis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hibbertia vestita","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hibbertia obtusifolia","foliage_colour","yellow","Foliage Colour","Yellow"
"Benaranurseries","Hibbertia racemosa","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hibbertia scandens","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hibiscus rosa-sinensis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hibiscus Florida","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hibiscus pedunculatus","foliage_colour","bronze","Foliage Colour","Bronze, Green"
"Benaranurseries","Hibiscus tiliaceus","foliage_colour","burgundy","Foliage Colour","Burgundy, Green, Red"
"Benaranurseries","Howea forsteriana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hymenosporum flavum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Hypoestes phyllostachya","foliage_colour","burgundy","Foliage Colour","Burgundy, Crimson, Pink, White"
"Benaranurseries","Impatiens walleriana","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Ipomoea batatas","foliage_colour","green","Foliage Colour","Green, Lime"
"Benaranurseries","Ipomoea batatas","foliage_colour","purple","Foliage Colour","Purple"
"Benaranurseries","Jacaranda mimosifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Juniperus conferta","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Juniperus procumbens","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Kalanchoe  tomentosa","foliage_colour","greygreen","Foliage Colour","Grey, Silver"
"Benaranurseries","Kniphofia hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lagerstroemia indica x fauriei","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","LANTANA montevidensis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Delphinium consolida","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Laurus nobilis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lechenaultia biloba","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Cymbopogon citratus","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Leptospermum petersonii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Leptospermum laevigatum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Leptospermum scoparium","foliage_colour","burgundy","Foliage Colour","Burgundy, Green, Maroon"
"Benaranurseries","Leucadendron  laureolum x salignum","foliage_colour","purple","Foliage Colour","Purple, Red"
"Benaranurseries","Leucadendron salignum","foliage_colour","bronze","Foliage Colour","Bronze, Copper, Green, Red"
"Benaranurseries","Leucophyta brownii","foliage_colour","greygreen","Foliage Colour","Grey, Silver"
"Benaranurseries","Liquidambar styraciflua","foliage_colour","green","Foliage Colour","Green, Orange, Purple, Red, Yellow"
"Benaranurseries","Liriope muscari 'LIRSS' PBR","foliage_colour","cream","Foliage Colour","Cream, Green"
"Benaranurseries","LIRIOPE Emerald Cascade (PBR)","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Liriope muscari","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Eustoma grandiflorum","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Dorotheanthus bellidiformis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lomandra longifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lomandra fluvialtilis","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lomandra confertifolia","foliage_colour","green","Foliage Colour","Green, Grey, Silver"
"Benaranurseries","Lomandra longifolia x confertifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lomandra confertifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lomandra hystrix","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Lomandra filiformis subsp. coriacea","foliage_colour","bluegreen","Foliage Colour","Blue"
"Benaranurseries","Lonicera japonica","foliage_colour","green","Foliage Colour","Green, Purple"
"Benaranurseries","Loropetalum chinense","foliage_colour","burgundy","Foliage Colour","Burgundy"
"Benaranurseries","Macropidia fuliginosa","foliage_colour","bluegreen","Foliage Colour","Blue, Green"
"Benaranurseries","Magnolia grandiflora","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Maireana oppositifolia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Mandevilla hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Mandevillea hybrid","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Mandevilla sanderi","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Mangifera indica","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Tagetes erecta","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Melaleuca armillaris","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Melaleuca incana","foliage_colour","green","Foliage Colour","Green, Grey"
"Benaranurseries","Melaleuca nesophila","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Melaleuca linariifolia","foliage_colour","red","Foliage Colour","Red"
"Benaranurseries","Melaleuca quinquinervia","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Metrosideros kermadecensis","foliage_colour","cream","Foliage Colour","Cream, Green, Red"
"Benaranurseries","Metrosideros excelsa","foliage_colour","green","Foliage Colour","Green, Lime"
"Benaranurseries","Meterosideros collina var. vitiensis","foliage_colour","burgundy","Foliage Colour","Burgundy, Green, Red"
"Benaranurseries","Metrosideros collina","foliage_colour","green","Foliage Colour","Green, Lime"
"Benaranurseries","Morus nigra","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Murraya koenigii","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Murraya paniculata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Musa acuminata","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Myoporum parvifolium","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Myoporum parvifolium","foliage_colour","green","Foliage Colour","Green, Purple"
"Benaranurseries","Myrsine africana","foliage_colour","cream","Foliage Colour","Cream, Green"
"Benaranurseries","Myrtus communis compacta","foliage_colour","green","Foliage Colour","Green"
"Benaranurseries","Nandina domestica 'AKA' PBR","foliage_colour","red","Foliage Colour","Crimson, Green, Pink, Red"
