"study","species","trait_name","value"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Description","Showy, fragrant pink flowers bloom in clusters in spring and summer; naturally graceful form and practically thornless stems; flowers last longer than some in afternoon shade; leaves remain evergreen in mild winters and turn a beautiful burgundy color. Semi-deciduous."
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","California native","No"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","All-Star","Yes"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Type","Shrub"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Water needs","Medium"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Flower colour","Pink"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Water needs","Low"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Water needs","Medium"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Flowering season","Spring"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Flowering season","Summer"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Flowering season","Fall"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Wildlife Value(s)","None"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Pruning needs","prune in winter; remove old flowers through bloom season"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Common name","Ed Carman<U+0092>s rosemary"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Latin name","Rosmarinus officinalis <U+0091>Mozart<U+0092>"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Description","Evergreen shrub with dark-green leaves that are rich in aromatic oils and prized for cooking; this variety has one of the darkest blue flowers of any rosemary; blooms from spring through summer and often again in fall; attracts beneficial insects."
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","California native","No"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","All-Star","Yes"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Type","Shrub"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Size","Small"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Flower colour","Blue"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Water needs","Very Low"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Water needs","Low"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Flowering season","Spring"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Flowering season","Fall"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Flowering season","Winter"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Rosmarinus officinalis <U+0091>Mozart<U+0092>","Pruning needs","little or none; prune to maintain compact form"
"UCdavis","Russelia equisetiformis","Common name","coral fountain"
"UCdavis","Russelia equisetiformis","Latin name","Russelia equisetiformis"
"UCdavis","Russelia equisetiformis","Description","Very adaptable plant with tubular, bright coral-red flowers from spring to autumn; show-stopping fountain of flowers attracts hummingbirds; low maintenance and drought tolerant."
"UCdavis","Russelia equisetiformis","California native","No"
"UCdavis","Russelia equisetiformis","All-Star","Yes"
"UCdavis","Russelia equisetiformis","Type","Perennial"
"UCdavis","Russelia equisetiformis","Size","Large"
"UCdavis","Russelia equisetiformis","Flower colour","Red"
"UCdavis","Russelia equisetiformis","Sun Exposure","Full Sun"
"UCdavis","Russelia equisetiformis","Sun Exposure","Part Shade"
"UCdavis","Russelia equisetiformis","Water needs","Low"
"UCdavis","Russelia equisetiformis","Water needs","Medium"
"UCdavis","Russelia equisetiformis","Flowering season","Spring"
"UCdavis","Russelia equisetiformis","Flowering season","Summer"
"UCdavis","Russelia equisetiformis","Flowering season","Fall"
"UCdavis","Russelia equisetiformis","Wildlife Value(s)","Hummingbirds"
"UCdavis","Russelia equisetiformis","Pruning needs","little or none; prune to shape"
"UCdavis","Salvia apiana","Common name","California white sage"
"UCdavis","Salvia apiana","Latin name","Salvia apiana"
"UCdavis","Salvia apiana","Description","California native plant; spring flowers attract pollinating bees; leaves contain fragrant oils."
"UCdavis","Salvia apiana","California native","Yes"
"UCdavis","Salvia apiana","All-Star","Yes"
"UCdavis","Salvia apiana","Type","Shrub"
"UCdavis","Salvia apiana","Size","Small"
"UCdavis","Salvia apiana","Flower colour","White"
"UCdavis","Salvia apiana","Sun Exposure","Full Sun"
"UCdavis","Salvia apiana","Sun Exposure","Part Shade"
"UCdavis","Salvia apiana","Water needs","Very Low"
"UCdavis","Salvia apiana","Water needs","Low"
"UCdavis","Salvia apiana","Flowering season","Spring"
"UCdavis","Salvia apiana","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Salvia apiana","Wildlife Value(s)","Bees"
"UCdavis","Salvia apiana","Pruning needs","shape when young; remove old flower stalks once a year"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Common name","Winnifred Gilman Cleveland sage"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Latin name","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Description","California native plant; evergreen shrub produces maroon-stemmed, blue-violet flowers; heat and drought tolerant; attracts hummingbirds, butterflies and beneficial insects."
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","California native","Yes"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","All-Star","Yes"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Type","Shrub"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Size","Small"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Flower colour","Purple"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Water needs","Very Low"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Water needs","Low"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Flowering season","Spring"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Wildlife Value(s)","Butterflies"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Salvia clevelandii <U+0091>Winnifred Gilman<U+0092>","Pruning needs","remove old flower stalks in summer; prune to maintain compact form"
"UCdavis","Salvia greggii and Salvia x jamensis","Common name","autumn sage"
"UCdavis","Salvia greggii and Salvia x jamensis","Latin name","Salvia greggii and Salvia x jamensis"
"UCdavis","Salvia greggii and Salvia x jamensis","Description","Showy flowers attract hummingbirds and beneficial insects; flowers profusely in the spring and fall."
"UCdavis","Salvia greggii and Salvia x jamensis","California native","No"
"UCdavis","Salvia greggii and Salvia x jamensis","All-Star","Yes"
"UCdavis","Salvia greggii and Salvia x jamensis","Type","Shrub"
"UCdavis","Salvia greggii and Salvia x jamensis","Size","Small"
"UCdavis","Salvia greggii and Salvia x jamensis","Flower colour","Red"
"UCdavis","Salvia greggii and Salvia x jamensis","Sun Exposure","Full Sun"
"UCdavis","Salvia greggii and Salvia x jamensis","Sun Exposure","Part Shade"
"UCdavis","Salvia greggii and Salvia x jamensis","Water needs","Low"
"UCdavis","Salvia greggii and Salvia x jamensis","Flowering season","Spring"
"UCdavis","Salvia greggii and Salvia x jamensis","Flowering season","Summer"
"UCdavis","Salvia greggii and Salvia x jamensis","Flowering season","Fall"
"UCdavis","Salvia greggii and Salvia x jamensis","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia greggii and Salvia x jamensis","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Salvia greggii and Salvia x jamensis","Pruning needs","remove old flower stalks; prune to maintain compact form"
"UCdavis","Salvia microphylla","Common name","mint bush sage"
"UCdavis","Salvia microphylla","Latin name","Salvia microphylla"
"UCdavis","Salvia microphylla","Description","Leaves have a fruity smell; good for growing under native oaks; thrives with little care in sun or part shade; attracts hummingbirds."
"UCdavis","Salvia microphylla","California native","No"
"UCdavis","Salvia microphylla","All-Star","Yes"
"UCdavis","Salvia microphylla","Type","Shrub"
"UCdavis","Salvia microphylla","Size","Small"
"UCdavis","Salvia microphylla","Flower colour","Red"
"UCdavis","Salvia microphylla","Sun Exposure","Full Sun"
"UCdavis","Salvia microphylla","Sun Exposure","Part Shade"
"UCdavis","Salvia microphylla","Water needs","Low"
"UCdavis","Salvia microphylla","Flowering season","Spring"
"UCdavis","Salvia microphylla","Flowering season","Summer"
"UCdavis","Salvia microphylla","Flowering season","Fall"
"UCdavis","Salvia microphylla","Flowering season","Winter"
"UCdavis","Salvia microphylla","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia microphylla","Pruning needs","little or none"
"UCdavis","Salvia spathacea","Common name","hummingbird sage"
"UCdavis","Salvia spathacea","Latin name","Salvia spathacea"
"UCdavis","Salvia spathacea","Description","California native plant; leaves have a pleasant, fruity fragrance; excellent drought-tolerant groundcover for sun or partial shade; attracts hummingbirds."
"UCdavis","Salvia spathacea","California native","Yes"
"UCdavis","Salvia spathacea","All-Star","Yes"
"UCdavis","Salvia spathacea","Type","Perennial"
"UCdavis","Salvia spathacea","Water needs","Medium"
"UCdavis","Salvia spathacea","Flower colour","Pink"
"UCdavis","Salvia spathacea","Sun Exposure","Full Sun"
"UCdavis","Salvia spathacea","Sun Exposure","Part Shade"
"UCdavis","Salvia spathacea","Water needs","Low"
"UCdavis","Salvia spathacea","Water needs","Medium"
"UCdavis","Salvia spathacea","Flowering season","Spring"
"UCdavis","Salvia spathacea","Flowering season","Winter"
"UCdavis","Salvia spathacea","Wildlife Value(s)","Hummingbirds"
"UCdavis","Salvia spathacea","Pruning needs","remove old flower stalks at end of season"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Common name","hybrid soapwort"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Latin name","Saponaria x lempergii <U+0091>Max Frei<U+0092>"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","California native","No"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","All-Star","Yes"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Type","Perennial"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Size","Small"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Flower colour","Pink"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Water needs","Low"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Flowering season","Spring"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Flowering season","Summer"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Flowering season","Fall"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Wildlife Value(s)","None"
"UCdavis","Saponaria x lempergii <U+0091>Max Frei<U+0092>","Pruning needs","little or none; prune to shape"
"UCdavis","Sedum palmeri","Common name","Palmer<U+0092>s sedum"
"UCdavis","Sedum palmeri","Latin name","Sedum palmeri"
"UCdavis","Sedum palmeri","Description","Deep golden-yellow, star-shaped flowers in spring; drought and shade tolerant; low growing and can be used as a ground cover for small areas; prefers well-drained soils and containers."
"UCdavis","Sedum palmeri","California native","No"
"UCdavis","Sedum palmeri","All-Star","Yes"
"UCdavis","Sedum palmeri","Type","Perennial"
"UCdavis","Sedum palmeri","Size","Small"
"UCdavis","Sedum palmeri","Flower colour","Yellow"
"UCdavis","Sedum palmeri","Sun Exposure","Part Shade"
"UCdavis","Sedum palmeri","Water needs","Very Low"
"UCdavis","Sedum palmeri","Water needs","Low"
"UCdavis","Sedum palmeri","Flowering season","Spring"
"UCdavis","Sedum palmeri","Wildlife Value(s)","None"
"UCdavis","Sedum palmeri","Pruning needs","little or none"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Common name","Cascade Creek California goldenrod"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Latin name","Solidago californica <U+0091>Cascade Creek<U+0092>"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Description","California native plant; bears bright yellow flowers in summer and fall that attract butterflies and beneficial insects; ideal for native grass meadow."
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","California native","Yes"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","All-Star","Yes"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Type","Perennial"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Water needs","Medium"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Flower colour","Yellow"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Water needs","Very Low"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Water needs","Low"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Flowering season","Spring"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Flowering season","Summer"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Flowering season","Fall"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Wildlife Value(s)","Butterflies"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Solidago californica <U+0091>Cascade Creek<U+0092>","Pruning needs","Cut to ground after flowering in late fall"
"UCdavis","Sollya heterophylla","Common name","Australian bluebell creeper"
"UCdavis","Sollya heterophylla","Latin name","Sollya heterophylla"
"UCdavis","Sollya heterophylla","Description","Bushy, evergreen climber can be used either as a small shrub or vine; bell-shaped pink flowers bloom from summer through fall; drought tolerant with glossy, deep-green leaves."
"UCdavis","Sollya heterophylla","California native","No"
"UCdavis","Sollya heterophylla","All-Star","Yes"
"UCdavis","Sollya heterophylla","Type","Shrub"
"UCdavis","Sollya heterophylla","Water needs","Medium"
"UCdavis","Sollya heterophylla","Flower colour","Pink"
"UCdavis","Sollya heterophylla","Sun Exposure","Full Sun"
"UCdavis","Sollya heterophylla","Sun Exposure","Part Shade"
"UCdavis","Sollya heterophylla","Water needs","Low"
"UCdavis","Sollya heterophylla","Flowering season","Summer"
"UCdavis","Sollya heterophylla","Flowering season","Fall"
"UCdavis","Sollya heterophylla","Wildlife Value(s)","None"
"UCdavis","Sollya heterophylla","Pruning needs","little or none"
"UCdavis","Sprekelia formosissima","Common name","Aztec lily"
"UCdavis","Sprekelia formosissima","Latin name","Sprekelia formosissima"
"UCdavis","Sprekelia formosissima","Description","Dramatic, deep-red flowers attract hummingbirds in spring and summer; encourage blooming several times a year by withholding and then applying water; low maintenance."
"UCdavis","Sprekelia formosissima","California native","No"
"UCdavis","Sprekelia formosissima","All-Star","Yes"
"UCdavis","Sprekelia formosissima","Type","Perennial"
"UCdavis","Sprekelia formosissima","Size","Small"
"UCdavis","Sprekelia formosissima","Flower colour","Pink"
"UCdavis","Sprekelia formosissima","Sun Exposure","Full Sun"
"UCdavis","Sprekelia formosissima","Water needs","Very Low"
"UCdavis","Sprekelia formosissima","Water needs","Low"
"UCdavis","Sprekelia formosissima","Flowering season","Spring"
"UCdavis","Sprekelia formosissima","Flowering season","Summer"
"UCdavis","Sprekelia formosissima","Flowering season","Fall"
"UCdavis","Sprekelia formosissima","Wildlife Value(s)","Hummingbirds"
"UCdavis","Sprekelia formosissima","Pruning needs","little or none"
"UCdavis","Sternbergia lutea","Common name","yellow autumn crocus"
"UCdavis","Sternbergia lutea","Latin name","Sternbergia lutea"
"UCdavis","Sternbergia lutea","Description","Goblet-shaped yellow flowers blossom in early fall; lustrous, deep- green foliage emerges soon after bloom and lasts through the winter; does well in full sun and is extremely drought tolerant."
"UCdavis","Sternbergia lutea","California native","No"
"UCdavis","Sternbergia lutea","All-Star","Yes"
"UCdavis","Sternbergia lutea","Type","Perennial"
"UCdavis","Sternbergia lutea","Size","Small"
"UCdavis","Sternbergia lutea","Flower colour","Yellow"
"UCdavis","Sternbergia lutea","Sun Exposure","Full Sun"
"UCdavis","Sternbergia lutea","Water needs","Very Low"
"UCdavis","Sternbergia lutea","Water needs","Low"
"UCdavis","Sternbergia lutea","Flowering season","Fall"
"UCdavis","Sternbergia lutea","Wildlife Value(s)","None"
"UCdavis","Sternbergia lutea","Pruning needs","little or none"
"UCdavis","Stipa gigantea","Common name","giant feather grass"
"UCdavis","Stipa gigantea","Latin name","Stipa gigantea"
"UCdavis","Stipa gigantea","California native","No"
"UCdavis","Stipa gigantea","All-Star","Yes"
"UCdavis","Stipa gigantea","Type","Perennial"
"UCdavis","Stipa gigantea","Size","Large"
"UCdavis","Stipa gigantea","Flower colour","White"
"UCdavis","Stipa gigantea","Sun Exposure","Full Sun"
"UCdavis","Stipa gigantea","Sun Exposure","Part Shade"
"UCdavis","Stipa gigantea","Water needs","Low"
"UCdavis","Stipa gigantea","Flowering season","Spring"
"UCdavis","Stipa gigantea","Wildlife Value(s)","None"
"UCdavis","Stipa gigantea","Pruning needs","remove old flower stalks in fall or winter"
"UCdavis","Syringa x laciniata","Common name","cut leaf lilac"
"UCdavis","Syringa x laciniata","Latin name","Syringa x laciniata"
"UCdavis","Syringa x laciniata","Description","Attractive, lacy foliage; more drought tolerant and disease resistant than other lilacs; fragrant flowers."
"UCdavis","Syringa x laciniata","California native","No"
"UCdavis","Syringa x laciniata","All-Star","Yes"
"UCdavis","Syringa x laciniata","Type","Shrub"
"UCdavis","Syringa x laciniata","Size","Large"
"UCdavis","Syringa x laciniata","Flower colour","Purple"
"UCdavis","Syringa x laciniata","Sun Exposure","Full Sun"
"UCdavis","Syringa x laciniata","Sun Exposure","Part Shade"
"UCdavis","Syringa x laciniata","Water needs","Low"
"UCdavis","Syringa x laciniata","Water needs","Medium"
"UCdavis","Syringa x laciniata","Flowering season","Spring"
"UCdavis","Syringa x laciniata","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Syringa x laciniata","Pruning needs","little or none; prune to shape"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Common name","dwarf germander"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Latin name","Teucrium chamaedrys <U+0091>Nanum<U+0092>"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Description","Low-growing groundcover with dark-pink flowers in early summer; one of the few groundcovers that does well in both full sun or part shade; good for planting under roses and other shrubs; attracts beneficial insects."
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","California native","No"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","All-Star","Yes"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Type","Groundcover"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Water needs","Very Low"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Water needs","Low"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Flowering season","Spring"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Flowering season","Summer"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Flowering season","Fall"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Teucrium chamaedrys <U+0091>Nanum<U+0092>","Pruning needs","mow in early spring to maintain a compact form"
"UCdavis","Teucrium fruticans","Common name","bush germander"
"UCdavis","Teucrium fruticans","Latin name","Teucrium fruticans"
"UCdavis","Teucrium fruticans","California native","No"
"UCdavis","Teucrium fruticans","All-Star","Yes"
"UCdavis","Teucrium fruticans","Type","Shrub"
"UCdavis","Teucrium fruticans","Size","Small"
"UCdavis","Teucrium fruticans","Flower colour","Purple"
"UCdavis","Teucrium fruticans","Sun Exposure","Full Sun"
"UCdavis","Teucrium fruticans","Sun Exposure","Part Shade"
"UCdavis","Teucrium fruticans","Water needs","Very Low"
"UCdavis","Teucrium fruticans","Water needs","Low"
"UCdavis","Teucrium fruticans","Flowering season","Spring"
"UCdavis","Teucrium fruticans","Flowering season","Fall"
"UCdavis","Teucrium fruticans","Flowering season","Winter"
"UCdavis","Teucrium fruticans","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Teucrium fruticans","Pruning needs","little or none"
"UCdavis","Viguiera parishii","Common name","desert goldeneye"
"UCdavis","Viguiera parishii","Latin name","Viguiera parishii"
"UCdavis","Viguiera parishii","Description","California native plant; golden daisies blossom from early spring until mid-fall among triangular-shaped green leaves; tolerates full sun or part shade and is low maintenance."
"UCdavis","Viguiera parishii","California native","Yes"
"UCdavis","Viguiera parishii","All-Star","Yes"
"UCdavis","Viguiera parishii","Type","Shrub"
"UCdavis","Viguiera parishii","Size","Small"
"UCdavis","Viguiera parishii","Flower colour","Yellow"
"UCdavis","Viguiera parishii","Sun Exposure","Full Sun"
"UCdavis","Viguiera parishii","Sun Exposure","Part Shade"
"UCdavis","Viguiera parishii","Water needs","Very Low"
"UCdavis","Viguiera parishii","Water needs","Low"
"UCdavis","Viguiera parishii","Flowering season","Spring"
"UCdavis","Viguiera parishii","Flowering season","Summer"
"UCdavis","Viguiera parishii","Flowering season","Fall"
"UCdavis","Viguiera parishii","Wildlife Value(s)","None"
"UCdavis","Viguiera parishii","Pruning needs","prune plants in late winter to encourage tidy, compact form"
"UCdavis","Woodwardia fimbriata","Common name","giant chain fern"
"UCdavis","Woodwardia fimbriata","Latin name","Woodwardia fimbriata"
"UCdavis","Woodwardia fimbriata","Description","California native plant; plant needs little care once established; great for a shady oasis near a pond or fountain."
"UCdavis","Woodwardia fimbriata","California native","Yes"
"UCdavis","Woodwardia fimbriata","All-Star","Yes"
"UCdavis","Woodwardia fimbriata","Type","Perennial"
"UCdavis","Woodwardia fimbriata","Size","Large"
"UCdavis","Woodwardia fimbriata","Sun Exposure","Part Shade"
"UCdavis","Woodwardia fimbriata","Sun Exposure","Shade"
"UCdavis","Woodwardia fimbriata","Water needs","Medium"
"UCdavis","Woodwardia fimbriata","Wildlife Value(s)","None"
"UCdavis","Woodwardia fimbriata","Wildlife Value(s)","None"
"UCdavis","Woodwardia fimbriata","Pruning needs","remove old fronds for a tidier appearance"
"UCdavis","Zephyranthes candida","Common name","Argentine rain lily"
"UCdavis","Zephyranthes candida","Latin name","Zephyranthes candida"
"UCdavis","Zephyranthes candida","Description","Grows from bulbs and forms clumps of shiny, grassy leaves; good edging plant or groundcover; attracts beneficial insects."
"UCdavis","Zephyranthes candida","California native","No"
"UCdavis","Zephyranthes candida","All-Star","Yes"
"UCdavis","Zephyranthes candida","Type","Perennial"
"UCdavis","Zephyranthes candida","Size","Small"
"UCdavis","Zephyranthes candida","Flower colour","White"
"UCdavis","Zephyranthes candida","Sun Exposure","Full Sun"
"UCdavis","Zephyranthes candida","Sun Exposure","Part Shade"
"UCdavis","Zephyranthes candida","Water needs","Low"
"UCdavis","Zephyranthes candida","Flowering season","Summer"
"UCdavis","Zephyranthes candida","Flowering season","Fall"
"UCdavis","Zephyranthes candida","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Zephyranthes candida","Pruning needs","little or none"
"UCdavis","Nepeta x faassenii","Common name","hybrid catmint"
"UCdavis","Nepeta x faassenii","Latin name","Nepeta x faassenii"
"UCdavis","Nepeta x faassenii","Description","Lavender-blue flowers attract butterflies and other pollinators; tough, low-growing plant has aromatic, gray-green foliage; tolerates different soil types."
"UCdavis","Nepeta x faassenii","California native","No"
"UCdavis","Nepeta x faassenii","All-Star","Yes"
"UCdavis","Nepeta x faassenii","Type","Perennial"
"UCdavis","Nepeta x faassenii","Size","Small"
"UCdavis","Nepeta x faassenii","Flower colour","Blue"
"UCdavis","Nepeta x faassenii","Sun Exposure","Full Sun"
"UCdavis","Nepeta x faassenii","Sun Exposure","Part Shade"
"UCdavis","Nepeta x faassenii","Water needs","Very Low"
"UCdavis","Nepeta x faassenii","Water needs","Low"
"UCdavis","Nepeta x faassenii","Flowering season","Spring"
"UCdavis","Nepeta x faassenii","Flowering season","Summer"
"UCdavis","Nepeta x faassenii","Flowering season","Fall"
"UCdavis","Nepeta x faassenii","Wildlife Value(s)","Butterflies"
"UCdavis","Nepeta x faassenii","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Nepeta x faassenii","Pruning needs","cut to ground in winter to renew"
