"study","species","trait_name","value","trait_name_original","value_original"
"UCdavis","Bletilla striata","supp_watering","low","Water needs","Low"
"UCdavis","Bouteloua gracilis","supp_watering","medium","Water needs","Medium"
"UCdavis","Bouteloua gracilis","supp_watering","low","Water needs","Low"
"UCdavis","Bulbine frutescens","supp_watering","medium","Water needs","Medium"
"UCdavis","Bulbine frutescens","supp_watering","none","Water needs","Very Low"
"UCdavis","Bulbine frutescens","supp_watering","low","Water needs","Low"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","supp_watering","low","Water needs","Low"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","supp_watering","medium","Water needs","Medium"
"UCdavis","Callistemon 'Violaceus'","supp_watering","none","Water needs","Very Low"
"UCdavis","Callistemon 'Violaceus'","supp_watering","low","Water needs","Low"
"UCdavis","Calycanthus occidentalis","supp_watering","none","Water needs","Very Low"
"UCdavis","Calycanthus occidentalis","supp_watering","low","Water needs","Low"
"UCdavis","Carpenteria californica","supp_watering","medium","Water needs","Medium"
"UCdavis","Carpenteria californica","supp_watering","none","Water needs","Very Low"
"UCdavis","Carpenteria californica","supp_watering","low","Water needs","Low"
"UCdavis","Ceanothus x pallidus Marie Simon","supp_watering","medium","Water needs","Medium"
"UCdavis","Ceanothus x pallidus Marie Simon","supp_watering","low","Water needs","Low"
"UCdavis","Ceanothus Concha","supp_watering","medium","Water needs","Medium"
"UCdavis","Ceanothus Concha","supp_watering","none","Water needs","Very Low"
"UCdavis","Ceanothus Concha","supp_watering","low","Water needs","Low"
"UCdavis","Ceanothus maritimus Valley Violet","supp_watering","none","Water needs","Very Low"
"UCdavis","Ceanothus maritimus Valley Violet","supp_watering","low","Water needs","Low"
"UCdavis","Cerastium tomentosum","supp_watering","low","Water needs","Low"
"UCdavis","Cerastium tomentosum","supp_watering","medium","Water needs","Medium"
"UCdavis","Ceratostigma plumbaginoides","supp_watering","low","Water needs","Low"
"UCdavis","Cercis occidentalis","supp_watering","none","Water needs","Very Low"
"UCdavis","Cercis occidentalis","supp_watering","low","Water needs","Low"
"UCdavis","Cercocarpus betuloides var. blancheae","supp_watering","none","Water needs","Very Low"
"UCdavis","Cercocarpus betuloides var. blancheae","supp_watering","low","Water needs","Low"
"UCdavis","Chionanthus retusus","supp_watering","medium","Water needs","Medium"
"UCdavis","Chionanthus retusus","supp_watering","low","Water needs","Low"
"UCdavis","Clytostoma calystegioides","supp_watering","none","Water needs","Very Low"
"UCdavis","Clytostoma calystegioides","supp_watering","low","Water needs","Low"
"UCdavis","Crataegus phaenopyrum","supp_watering","medium","Water needs","Medium"
"UCdavis","Crataegus phaenopyrum","supp_watering","low","Water needs","Low"
"UCdavis","Crinodendron patagua","supp_watering","medium","Water needs","Medium"
"UCdavis","Crinodendron patagua","supp_watering","none","Water needs","Very Low"
"UCdavis","Crinodendron patagua","supp_watering","low","Water needs","Low"
"UCdavis","Cyclamen hederifolium","supp_watering","none","Water needs","Very Low"
"UCdavis","Cyclamen hederifolium","supp_watering","low","Water needs","Low"
"UCdavis","Cyrtomium falcatum","supp_watering","medium","Water needs","Medium"
"UCdavis","Cyrtomium falcatum","supp_watering","low","Water needs","Low"
"UCdavis","Dasylirion wheeleri","supp_watering","none","Water needs","Very Low"
"UCdavis","Dasylirion wheeleri","supp_watering","low","Water needs","Low"
"UCdavis","Delosperma cooperi","supp_watering","low","Water needs","Low"
"UCdavis","Echeveria Imbricata","supp_watering","low","Water needs","Low"
"UCdavis","Epilobium canum","supp_watering","medium","Water needs","Medium"
"UCdavis","Epilobium canum","supp_watering","none","Water needs","Very Low"
"UCdavis","Epilobium canum","supp_watering","low","Water needs","Low"
"UCdavis","Erigeron karvinskianus","supp_watering","low","Water needs","Low"
"UCdavis","Eriogonum giganteum","supp_watering","medium","Water needs","Medium"
"UCdavis","Eriogonum giganteum","supp_watering","none","Water needs","Very Low"
"UCdavis","Eriogonum giganteum","supp_watering","low","Water needs","Low"
"UCdavis","Festuca californica","supp_watering","medium","Water needs","Medium"
"UCdavis","Festuca californica","supp_watering","none","Water needs","Very Low"
"UCdavis","Festuca californica","supp_watering","low","Water needs","Low"
"UCdavis","Hardenbergia violacea","supp_watering","none","Water needs","Very Low"
"UCdavis","Hardenbergia violacea","supp_watering","low","Water needs","Low"
"UCdavis","Helleborus argutifolius","supp_watering","medium","Water needs","Medium"
"UCdavis","Helleborus argutifolius","supp_watering","none","Water needs","Very Low"
"UCdavis","Helleborus argutifolius","supp_watering","low","Water needs","Low"
"UCdavis","Hesperaloe parviflora","supp_watering","none","Water needs","Very Low"
"UCdavis","Hesperaloe parviflora","supp_watering","low","Water needs","Low"
"UCdavis","Heuchera Lillians Pink","supp_watering","medium","Water needs","Medium"
"UCdavis","Heuchera Lillians Pink","supp_watering","low","Water needs","Low"
"UCdavis","Heuchera Rosada","supp_watering","medium","Water needs","Medium"
"UCdavis","Heuchera Rosada","supp_watering","low","Water needs","Low"
"UCdavis","Heuchera maxima","supp_watering","medium","Water needs","Medium"
"UCdavis","Heuchera maxima","supp_watering","low","Water needs","Low"
"UCdavis","Hunnemannia fumariifolia","supp_watering","medium","Water needs","Medium"
"UCdavis","Hunnemannia fumariifolia","supp_watering","none","Water needs","Very Low"
"UCdavis","Hunnemannia fumariifolia","supp_watering","low","Water needs","Low"
"UCdavis","Iris Canyon Snow","supp_watering","medium","Water needs","Medium"
"UCdavis","Iris Canyon Snow","supp_watering","low","Water needs","Low"
"UCdavis","Isomeris arborea","supp_watering","medium","Water needs","Medium"
"UCdavis","Isomeris arborea","supp_watering","none","Water needs","Very Low"
"UCdavis","Jasminum nudiflorum","supp_watering","none","Water needs","Very Low"
"UCdavis","Jasminum nudiflorum","supp_watering","low","Water needs","Low"
"UCdavis","Kniphofia Christmas Cheer","supp_watering","low","Water needs","Low"
"UCdavis","Koelreuteria elegans subsp. formosana","supp_watering","medium","Water needs","Medium"
"UCdavis","Koelreuteria elegans subsp. formosana","supp_watering","none","Water needs","Very Low"
"UCdavis","Koelreuteria elegans subsp. formosana","supp_watering","low","Water needs","Low"
"UCdavis","Lagerstroemia hybrids and cultivars","supp_watering","medium","Water needs","Medium"
"UCdavis","Lagerstroemia hybrids and cultivars","supp_watering","low","Water needs","Low"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","supp_watering","low","Water needs","Low"
"UCdavis","Lavandula stoechas Otto Quast","supp_watering","low","Water needs","Low"
"UCdavis","Leucophyllum frutescens","supp_watering","none","Water needs","Very Low"
"UCdavis","Leucophyllum frutescens","supp_watering","low","Water needs","Low"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","supp_watering","medium","Water needs","Medium"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","supp_watering","none","Water needs","Very Low"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","supp_watering","low","Water needs","Low"
"UCdavis","Lonicera standishii","supp_watering","medium","Water needs","Medium"
"UCdavis","Lonicera standishii","supp_watering","low","Water needs","Low"
"UCdavis","Mandevilla laxa","supp_watering","none","Water needs","Very Low"
"UCdavis","Mandevilla laxa","supp_watering","low","Water needs","Low"
"UCdavis","Miscanthus sinensis (dwarf varieties)","supp_watering","low","Water needs","Low"
"UCdavis","Muhlenbergia dubia","supp_watering","medium","Water needs","Medium"
"UCdavis","Muhlenbergia dubia","supp_watering","low","Water needs","Low"
"UCdavis","Muhlenbergia rigens","supp_watering","none","Water needs","Very Low"
"UCdavis","Muhlenbergia rigens","supp_watering","low","Water needs","Low"
"UCdavis","Neomarica caerulea","supp_watering","none","Water needs","Very Low"
"UCdavis","Neomarica caerulea","supp_watering","low","Water needs","Low"
"UCdavis","Origanum vulgare Betty Rollins","supp_watering","low","Water needs","Low"
"UCdavis","Osmanthus x fortunei","supp_watering","low","Water needs","Low"
"UCdavis","Osmanthus x fortunei","supp_watering","medium","Water needs","Medium"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","supp_watering","low","Water needs","Low"
"UCdavis","Philadelphus Belle Etoile","supp_watering","low","Water needs","Low"
"UCdavis","Philadelphus Belle Etoile","supp_watering","medium","Water needs","Medium"
"UCdavis","Phlomis purpurea","supp_watering","none","Water needs","Very Low"
"UCdavis","Phlomis purpurea","supp_watering","low","Water needs","Low"
"UCdavis","Quercus lobata","supp_watering","none","Water needs","Very Low"
"UCdavis","Quercus lobata","supp_watering","low","Water needs","Low"
"UCdavis","Rhodophiala bifida","supp_watering","none","Water needs","Very Low"
"UCdavis","Rhodophiala bifida","supp_watering","low","Water needs","Low"
"UCdavis","Ribes aureum","supp_watering","low","Water needs","Low"
"UCdavis","Ribes aureum","supp_watering","medium","Water needs","Medium"
"UCdavis","Ribes malvaceum","supp_watering","medium","Water needs","Medium"
"UCdavis","Ribes malvaceum","supp_watering","none","Water needs","Very Low"
"UCdavis","Ribes malvaceum","supp_watering","low","Water needs","Low"
"UCdavis","Ribes viburnifolium","supp_watering","none","Water needs","Very Low"
"UCdavis","Ribes viburnifolium","supp_watering","low","Water needs","Low"
"UCdavis","Rosa x odorata Mutabilis","supp_watering","low","Water needs","Low"
"UCdavis","Rosa x odorata Mutabilis","supp_watering","medium","Water needs","Medium"
"UCdavis","Rosa Korbin","supp_watering","medium","Water needs","Medium"
"UCdavis","Rosa Korbin","supp_watering","low","Water needs","Low"
"UCdavis","Rosa Perle dOr","supp_watering","medium","Water needs","Medium"
"UCdavis","Rosa Perle dOr","supp_watering","low","Water needs","Low"
"UCdavis","Rosa Pink Grfcss an Aachen","supp_watering","medium","Water needs","Medium"
"UCdavis","Rosa Pink Grfcss an Aachen","supp_watering","low","Water needs","Low"
"UCdavis","Rosmarinus officinalis Mozart","supp_watering","none","Water needs","Very Low"
"UCdavis","Rosmarinus officinalis Mozart","supp_watering","low","Water needs","Low"
"UCdavis","Russelia equisetiformis","supp_watering","low","Water needs","Low"
"UCdavis","Russelia equisetiformis","supp_watering","medium","Water needs","Medium"
"UCdavis","Salvia apiana","supp_watering","none","Water needs","Very Low"
"UCdavis","Salvia apiana","supp_watering","low","Water needs","Low"
"UCdavis","Salvia clevelandii Winnifred Gilman","supp_watering","none","Water needs","Very Low"
"UCdavis","Salvia clevelandii Winnifred Gilman","supp_watering","low","Water needs","Low"
"UCdavis","Salvia greggii and Salvia x jamensis","supp_watering","low","Water needs","Low"
"UCdavis","Salvia microphylla","supp_watering","low","Water needs","Low"
"UCdavis","Salvia spathacea","supp_watering","medium","Water needs","Medium"
"UCdavis","Salvia spathacea","supp_watering","low","Water needs","Low"
"UCdavis","Saponaria x lempergii Max Frei","supp_watering","low","Water needs","Low"
"UCdavis","Sedum palmeri","supp_watering","none","Water needs","Very Low"
"UCdavis","Sedum palmeri","supp_watering","low","Water needs","Low"
"UCdavis","Solidago californica Cascade Creek","supp_watering","medium","Water needs","Medium"
"UCdavis","Solidago californica Cascade Creek","supp_watering","none","Water needs","Very Low"
"UCdavis","Solidago californica Cascade Creek","supp_watering","low","Water needs","Low"
"UCdavis","Sollya heterophylla","supp_watering","medium","Water needs","Medium"
"UCdavis","Sollya heterophylla","supp_watering","low","Water needs","Low"
"UCdavis","Sprekelia formosissima","supp_watering","none","Water needs","Very Low"
"UCdavis","Sprekelia formosissima","supp_watering","low","Water needs","Low"
"UCdavis","Sternbergia lutea","supp_watering","none","Water needs","Very Low"
"UCdavis","Sternbergia lutea","supp_watering","low","Water needs","Low"
"UCdavis","Stipa gigantea","supp_watering","low","Water needs","Low"
"UCdavis","Syringa x laciniata","supp_watering","low","Water needs","Low"
"UCdavis","Syringa x laciniata","supp_watering","medium","Water needs","Medium"
"UCdavis","Teucrium chamaedrys Nanum","supp_watering","none","Water needs","Very Low"
"UCdavis","Teucrium chamaedrys Nanum","supp_watering","low","Water needs","Low"
"UCdavis","Teucrium fruticans","supp_watering","none","Water needs","Very Low"
"UCdavis","Teucrium fruticans","supp_watering","low","Water needs","Low"
"UCdavis","Viguiera parishii","supp_watering","none","Water needs","Very Low"
"UCdavis","Viguiera parishii","supp_watering","low","Water needs","Low"
"UCdavis","Woodwardia fimbriata","supp_watering","medium","Water needs","Medium"
"UCdavis","Zephyranthes candida","supp_watering","low","Water needs","Low"
"UCdavis","Nepeta x faassenii","supp_watering","none","Water needs","Very Low"
"UCdavis","Nepeta x faassenii","supp_watering","low","Water needs","Low"
"UCdavis","Acacia boormanii","flower_period","Winter","Flowering season","Winter"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","flower_period","Spring","Flowering season","Spring"
"UCdavis","Achillea millefolium 'Island Pink'","flower_period","Spring","Flowering season","Spring"
"UCdavis","Achillea millefolium 'Island Pink'","flower_period","Summer","Flowering season","Summer"
"UCdavis","Achillea millefolium 'Island Pink'","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Aquilegia eximia","flower_period","Spring","Flowering season","Spring"
"UCdavis","Aquilegia eximia","flower_period","Summer","Flowering season","Summer"
"UCdavis","Arbutus 'Marina'","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Arbutus 'Marina'","flower_period","Winter","Flowering season","Winter"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","flower_period","Winter","Flowering season","Winter"
"UCdavis","Aristolochia californica","flower_period","Winter","Flowering season","Winter"
"UCdavis","Aster 'Purple Dome'","flower_period","Summer","Flowering season","Summer"
"UCdavis","Berberis aquifolium 'Compacta'","flower_period","Spring","Flowering season","Spring"
"UCdavis","Berberis aquifolium 'Compacta'","flower_period","Winter","Flowering season","Winter"
"UCdavis","Bergenia crassifolia","flower_period","Winter","Flowering season","Winter"
"UCdavis","Bletilla striata","flower_period","Spring","Flowering season","Spring"
"UCdavis","Bouteloua gracilis","flower_period","Summer","Flowering season","Summer"
"UCdavis","Bouteloua gracilis","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Bulbine frutescens","flower_period","Spring","Flowering season","Spring"
"UCdavis","Bulbine frutescens","flower_period","Summer","Flowering season","Summer"
"UCdavis","Bulbine frutescens","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","flower_period","Spring","Flowering season","Spring"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","flower_period","Summer","Flowering season","Summer"
"UCdavis","Callistemon 'Violaceus'","flower_period","Spring","Flowering season","Spring"
"UCdavis","Callistemon 'Violaceus'","flower_period","Summer","Flowering season","Summer"
"UCdavis","Callistemon 'Violaceus'","flower_period","Winter","Flowering season","Winter"
"UCdavis","Calycanthus occidentalis","flower_period","Spring","Flowering season","Spring"
"UCdavis","Carpenteria californica","flower_period","Spring","Flowering season","Spring"
"UCdavis","Ceanothus x pallidus Marie Simon","flower_period","Spring","Flowering season","Spring"
"UCdavis","Ceanothus Concha","flower_period","Spring","Flowering season","Spring"
"UCdavis","Ceanothus maritimus Valley Violet","flower_period","Winter","Flowering season","Winter"
"UCdavis","Cerastium tomentosum","flower_period","Spring","Flowering season","Spring"
"UCdavis","Cerastium tomentosum","flower_period","Summer","Flowering season","Summer"
"UCdavis","Ceratostigma plumbaginoides","flower_period","Summer","Flowering season","Summer"
"UCdavis","Ceratostigma plumbaginoides","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Cercis occidentalis","flower_period","Spring","Flowering season","Spring"
"UCdavis","Cercis occidentalis","flower_period","Winter","Flowering season","Winter"
"UCdavis","Cercocarpus betuloides var. blancheae","flower_period","Winter","Flowering season","Winter"
"UCdavis","Chionanthus retusus","flower_period","Spring","Flowering season","Spring"
"UCdavis","Clytostoma calystegioides","flower_period","Spring","Flowering season","Spring"
"UCdavis","Crataegus phaenopyrum","flower_period","Spring","Flowering season","Spring"
"UCdavis","Crinodendron patagua","flower_period","Spring","Flowering season","Spring"
"UCdavis","Crinodendron patagua","flower_period","Summer","Flowering season","Summer"
"UCdavis","Cyclamen hederifolium","flower_period","Summer","Flowering season","Summer"
"UCdavis","Cyclamen hederifolium","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Dasylirion wheeleri","flower_period","Spring","Flowering season","Spring"
"UCdavis","Dasylirion wheeleri","flower_period","Summer","Flowering season","Summer"
"UCdavis","Delosperma cooperi","flower_period","Spring","Flowering season","Spring"
"UCdavis","Delosperma cooperi","flower_period","Summer","Flowering season","Summer"
"UCdavis","Delosperma cooperi","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Echeveria Imbricata","flower_period","Spring","Flowering season","Spring"
"UCdavis","Epilobium canum","flower_period","Summer","Flowering season","Summer"
"UCdavis","Epilobium canum","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Erigeron karvinskianus","flower_period","Spring","Flowering season","Spring"
"UCdavis","Erigeron karvinskianus","flower_period","Summer","Flowering season","Summer"
"UCdavis","Erigeron karvinskianus","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Eriogonum giganteum","flower_period","Summer","Flowering season","Summer"
"UCdavis","Festuca californica","flower_period","Spring","Flowering season","Spring"
"UCdavis","Hardenbergia violacea","flower_period","Spring","Flowering season","Spring"
"UCdavis","Hardenbergia violacea","flower_period","Winter","Flowering season","Winter"
"UCdavis","Helleborus argutifolius","flower_period","Spring","Flowering season","Spring"
"UCdavis","Helleborus argutifolius","flower_period","Winter","Flowering season","Winter"
"UCdavis","Hesperaloe parviflora","flower_period","Summer","Flowering season","Summer"
"UCdavis","Hesperaloe parviflora","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Heuchera Lillians Pink","flower_period","Spring","Flowering season","Spring"
"UCdavis","Heuchera Rosada","flower_period","Spring","Flowering season","Spring"
"UCdavis","Heuchera maxima","flower_period","Spring","Flowering season","Spring"
"UCdavis","Hunnemannia fumariifolia","flower_period","Spring","Flowering season","Spring"
"UCdavis","Hunnemannia fumariifolia","flower_period","Summer","Flowering season","Summer"
"UCdavis","Hunnemannia fumariifolia","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Iris Canyon Snow","flower_period","Spring","Flowering season","Spring"
"UCdavis","Isomeris arborea","flower_period","Spring","Flowering season","Spring"
"UCdavis","Isomeris arborea","flower_period","Summer","Flowering season","Summer"
"UCdavis","Isomeris arborea","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Isomeris arborea","flower_period","Winter","Flowering season","Winter"
"UCdavis","Jasminum nudiflorum","flower_period","Winter","Flowering season","Winter"
"UCdavis","Kniphofia Christmas Cheer","flower_period","Winter","Flowering season","Winter"
"UCdavis","Koelreuteria elegans subsp. formosana","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Lagerstroemia hybrids and cultivars","flower_period","Summer","Flowering season","Summer"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","flower_period","Spring","Flowering season","Spring"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","flower_period","Summer","Flowering season","Summer"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Lavandula stoechas Otto Quast","flower_period","Spring","Flowering season","Spring"
"UCdavis","Leucophyllum frutescens","flower_period","Summer","Flowering season","Summer"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","flower_period","Spring","Flowering season","Spring"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","flower_period","Summer","Flowering season","Summer"
"UCdavis","Lonicera standishii","flower_period","Winter","Flowering season","Winter"
"UCdavis","Mandevilla laxa","flower_period","Spring","Flowering season","Spring"
"UCdavis","Mandevilla laxa","flower_period","Summer","Flowering season","Summer"
"UCdavis","Miscanthus sinensis (dwarf varieties)","flower_period","Summer","Flowering season","Summer"
"UCdavis","Muhlenbergia dubia","flower_period","Summer","Flowering season","Summer"
"UCdavis","Muhlenbergia rigens","flower_period","Summer","Flowering season","Summer"
"UCdavis","Neomarica caerulea","flower_period","Summer","Flowering season","Summer"
"UCdavis","Origanum vulgare Betty Rollins","flower_period","Spring","Flowering season","Spring"
"UCdavis","Origanum vulgare Betty Rollins","flower_period","Summer","Flowering season","Summer"
"UCdavis","Origanum vulgare Betty Rollins","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Osmanthus x fortunei","flower_period","Spring","Flowering season","Spring"
"UCdavis","Osmanthus x fortunei","flower_period","Summer","Flowering season","Summer"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","flower_period","Spring","Flowering season","Spring"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","flower_period","Summer","Flowering season","Summer"
"UCdavis","Philadelphus Belle Etoile","flower_period","Spring","Flowering season","Spring"
"UCdavis","Philadelphus Belle Etoile","flower_period","Summer","Flowering season","Summer"
"UCdavis","Phlomis purpurea","flower_period","Spring","Flowering season","Spring"
"UCdavis","Phlomis purpurea","flower_period","Summer","Flowering season","Summer"
"UCdavis","Rhodophiala bifida","flower_period","Summer","Flowering season","Summer"
"UCdavis","Rhodophiala bifida","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Ribes aureum","flower_period","Spring","Flowering season","Spring"
"UCdavis","Ribes aureum","flower_period","Winter","Flowering season","Winter"
"UCdavis","Ribes malvaceum","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Ribes malvaceum","flower_period","Winter","Flowering season","Winter"
"UCdavis","Ribes viburnifolium","flower_period","Spring","Flowering season","Spring"
"UCdavis","Rosa x odorata Mutabilis","flower_period","Spring","Flowering season","Spring"
"UCdavis","Rosa x odorata Mutabilis","flower_period","Summer","Flowering season","Summer"
"UCdavis","Rosa x odorata Mutabilis","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Rosa Korbin","flower_period","Spring","Flowering season","Spring"
"UCdavis","Rosa Korbin","flower_period","Summer","Flowering season","Summer"
"UCdavis","Rosa Korbin","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Rosa Perle dOr","flower_period","Spring","Flowering season","Spring"
"UCdavis","Rosa Perle dOr","flower_period","Summer","Flowering season","Summer"
"UCdavis","Rosa Perle dOr","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Rosa Pink Grfcss an Aachen","flower_period","Spring","Flowering season","Spring"
"UCdavis","Rosa Pink Grfcss an Aachen","flower_period","Summer","Flowering season","Summer"
"UCdavis","Rosa Pink Grfcss an Aachen","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Rosmarinus officinalis Mozart","flower_period","Spring","Flowering season","Spring"
"UCdavis","Rosmarinus officinalis Mozart","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Rosmarinus officinalis Mozart","flower_period","Winter","Flowering season","Winter"
"UCdavis","Russelia equisetiformis","flower_period","Spring","Flowering season","Spring"
"UCdavis","Russelia equisetiformis","flower_period","Summer","Flowering season","Summer"
"UCdavis","Russelia equisetiformis","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Salvia apiana","flower_period","Spring","Flowering season","Spring"
"UCdavis","Salvia clevelandii Winnifred Gilman","flower_period","Spring","Flowering season","Spring"
"UCdavis","Salvia greggii and Salvia x jamensis","flower_period","Spring","Flowering season","Spring"
"UCdavis","Salvia greggii and Salvia x jamensis","flower_period","Summer","Flowering season","Summer"
"UCdavis","Salvia greggii and Salvia x jamensis","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Salvia microphylla","flower_period","Spring","Flowering season","Spring"
"UCdavis","Salvia microphylla","flower_period","Summer","Flowering season","Summer"
"UCdavis","Salvia microphylla","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Salvia microphylla","flower_period","Winter","Flowering season","Winter"
"UCdavis","Salvia spathacea","flower_period","Spring","Flowering season","Spring"
"UCdavis","Salvia spathacea","flower_period","Winter","Flowering season","Winter"
"UCdavis","Saponaria x lempergii Max Frei","flower_period","Spring","Flowering season","Spring"
"UCdavis","Saponaria x lempergii Max Frei","flower_period","Summer","Flowering season","Summer"
"UCdavis","Saponaria x lempergii Max Frei","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Sedum palmeri","flower_period","Spring","Flowering season","Spring"
"UCdavis","Solidago californica Cascade Creek","flower_period","Spring","Flowering season","Spring"
"UCdavis","Solidago californica Cascade Creek","flower_period","Summer","Flowering season","Summer"
"UCdavis","Solidago californica Cascade Creek","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Sollya heterophylla","flower_period","Summer","Flowering season","Summer"
"UCdavis","Sollya heterophylla","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Sprekelia formosissima","flower_period","Spring","Flowering season","Spring"
"UCdavis","Sprekelia formosissima","flower_period","Summer","Flowering season","Summer"
"UCdavis","Sprekelia formosissima","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Sternbergia lutea","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Stipa gigantea","flower_period","Spring","Flowering season","Spring"
"UCdavis","Syringa x laciniata","flower_period","Spring","Flowering season","Spring"
"UCdavis","Teucrium chamaedrys Nanum","flower_period","Spring","Flowering season","Spring"
"UCdavis","Teucrium chamaedrys Nanum","flower_period","Summer","Flowering season","Summer"
"UCdavis","Teucrium chamaedrys Nanum","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Teucrium fruticans","flower_period","Spring","Flowering season","Spring"
"UCdavis","Teucrium fruticans","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Teucrium fruticans","flower_period","Winter","Flowering season","Winter"
"UCdavis","Viguiera parishii","flower_period","Spring","Flowering season","Spring"
"UCdavis","Viguiera parishii","flower_period","Summer","Flowering season","Summer"
"UCdavis","Viguiera parishii","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Zephyranthes candida","flower_period","Summer","Flowering season","Summer"
"UCdavis","Zephyranthes candida","flower_period","Autumn","Flowering season","Fall"
"UCdavis","Nepeta x faassenii","flower_period","Spring","Flowering season","Spring"
"UCdavis","Nepeta x faassenii","flower_period","Summer","Flowering season","Summer"
"UCdavis","Nepeta x faassenii","flower_period","Autumn","Flowering season","Fall"
